编号	类型	分组标签	子标签	排序	是否公会新闻	标题	内容	图标	成就点	奖励	是否可追踪	是否可分享	追踪任务ID	引导行为类型	引导对象	引导场景	引导坐标	是否在成就中隐藏	跳转功能
8105420	432	0	0	224		AchievementName8105420	AchievementContent8105420	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105421	432	0	0	226		AchievementName8105421	AchievementContent8105421	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105422	432	0	0	228		AchievementName8105422	AchievementContent8105422	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105423	432	0	0	230		AchievementName8105423	AchievementContent8105423	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105424	432	0	0	232		AchievementName8105424	AchievementContent8105424	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105425	432	0	0	234		AchievementName8105425	AchievementContent8105425	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105426	432	0	0	236		AchievementName8105426	AchievementContent8105426	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105427	432	0	0	238		AchievementName8105427	AchievementContent8105427	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105428	432	0	0	240		AchievementName8105428	AchievementContent8105428	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105429	432	0	0	242		AchievementName8105429	AchievementContent8105429	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105430	432	0	0	244		AchievementName8105430	AchievementContent8105430	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105431	432	0	0	246		AchievementName8105431	AchievementContent8105431	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8105432	432	0	0	248		AchievementName8105432	AchievementContent8105432	achframe_circle04;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106401	432	0	0	250		AchievementName8106401	AchievementContent8106401	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106402	432	0	0	252		AchievementName8106402	AchievementContent8106402	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106403	432	0	0	254		AchievementName8106403	AchievementContent8106403	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106404	432	0	0	256		AchievementName8106404	AchievementContent8106404	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106405	432	0	0	258		AchievementName8106405	AchievementContent8106405	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106406	432	0	0	260		AchievementName8106406	AchievementContent8106406	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106407	432	0	0	262		AchievementName8106407	AchievementContent8106407	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106408	432	0	0	264		AchievementName8106408	AchievementContent8106408	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106409	432	0	0	266		AchievementName8106409	AchievementContent8106409	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106410	432	0	0	268		AchievementName8106410	AchievementContent8106410	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106411	432	0	0	270		AchievementName8106411	AchievementContent8106411	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106412	432	0	0	272		AchievementName8106412	AchievementContent8106412	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106413	432	0	0	274		AchievementName8106413	AchievementContent8106413	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106414	432	0	0	276		AchievementName8106414	AchievementContent8106414	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106415	432	0	0	278		AchievementName8106415	AchievementContent8106415	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106416	432	0	0	280		AchievementName8106416	AchievementContent8106416	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106417	432	0	0	282		AchievementName8106417	AchievementContent8106417	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106418	432	0	0	284		AchievementName8106418	AchievementContent8106418	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106419	432	0	0	286		AchievementName8106419	AchievementContent8106419	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106420	432	0	0	288		AchievementName8106420	AchievementContent8106420	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106421	432	0	0	290		AchievementName8106421	AchievementContent8106421	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106422	432	0	0	292		AchievementName8106422	AchievementContent8106422	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106423	432	0	0	294		AchievementName8106423	AchievementContent8106423	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106424	432	0	0	296		AchievementName8106424	AchievementContent8106424	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106425	432	0	0	298		AchievementName8106425	AchievementContent8106425	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106426	432	0	0	300		AchievementName8106426	AchievementContent8106426	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106427	432	0	0	302		AchievementName8106427	AchievementContent8106427	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106428	432	0	0	304		AchievementName8106428	AchievementContent8106428	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106429	432	0	0	306		AchievementName8106429	AchievementContent8106429	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106430	432	0	0	308		AchievementName8106430	AchievementContent8106430	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106431	432	0	0	310		AchievementName8106431	AchievementContent8106431	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106432	432	0	0	312		AchievementName8106432	AchievementContent8106432	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106433	432	0	0	314		AchievementName8106433	AchievementContent8106433	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106434	432	0	0	316		AchievementName8106434	AchievementContent8106434	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106435	432	0	0	318		AchievementName8106435	AchievementContent8106435	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8106436	432	0	0	320		AchievementName8106436	AchievementContent8106436	achframe_circle05;ach_travel06	0	item1014,5;item1000,5000	0	1	0	0		0		1	500
8101501	428	0	0	1		AchievementName8101501	AchievementContent8101501	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101502	428	0	0	2		AchievementName8101502	AchievementContent8101502	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101503	428	0	0	3		AchievementName8101503	AchievementContent8101503	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101504	428	0	0	4		AchievementName8101504	AchievementContent8101504	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101505	428	0	0	5		AchievementName8101505	AchievementContent8101505	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101506	428	0	0	6		AchievementName8101506	AchievementContent8101506	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101507	428	0	0	7		AchievementName8101507	AchievementContent8101507	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101508	428	0	0	8		AchievementName8101508	AchievementContent8101508	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101509	428	0	0	9		AchievementName8101509	AchievementContent8101509	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101510	428	0	0	10		AchievementName8101510	AchievementContent8101510	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101511	428	0	0	11		AchievementName8101511	AchievementContent8101511	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101512	428	0	0	12		AchievementName8101512	AchievementContent8101512	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101513	428	0	0	13		AchievementName8101513	AchievementContent8101513	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101514	428	0	0	14		AchievementName8101514	AchievementContent8101514	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8101515	428	0	0	15		AchievementName8101515	AchievementContent8101515	achframe_hexagon04;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102501	428	0	0	1		AchievementName8102501	AchievementContent8102501	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102502	428	0	0	2		AchievementName8102502	AchievementContent8102502	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102503	428	0	0	3		AchievementName8102503	AchievementContent8102503	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102504	428	0	0	4		AchievementName8102504	AchievementContent8102504	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102505	428	0	0	5		AchievementName8102505	AchievementContent8102505	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102506	428	0	0	6		AchievementName8102506	AchievementContent8102506	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102507	428	0	0	7		AchievementName8102507	AchievementContent8102507	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102508	428	0	0	8		AchievementName8102508	AchievementContent8102508	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102509	428	0	0	9		AchievementName8102509	AchievementContent8102509	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102510	428	0	0	10		AchievementName8102510	AchievementContent8102510	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102511	428	0	0	11		AchievementName8102511	AchievementContent8102511	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102512	428	0	0	12		AchievementName8102512	AchievementContent8102512	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102513	428	0	0	13		AchievementName8102513	AchievementContent8102513	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102514	428	0	0	14		AchievementName8102514	AchievementContent8102514	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102515	428	0	0	15		AchievementName8102515	AchievementContent8102515	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102516	428	0	0	16		AchievementName8102516	AchievementContent8102516	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102517	428	0	0	17		AchievementName8102517	AchievementContent8102517	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102518	428	0	0	18		AchievementName8102518	AchievementContent8102518	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102519	428	0	0	19		AchievementName8102519	AchievementContent8102519	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102520	428	0	0	20		AchievementName8102520	AchievementContent8102520	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8102521	428	0	0	21		AchievementName8102521	AchievementContent8102521	achframe_circle06;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103501	428	0	0	1		AchievementName8103501	AchievementContent8103501	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103502	428	0	0	2		AchievementName8103502	AchievementContent8103502	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103503	428	0	0	3		AchievementName8103503	AchievementContent8103503	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103504	428	0	0	4		AchievementName8103504	AchievementContent8103504	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103505	428	0	0	5		AchievementName8103505	AchievementContent8103505	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103506	428	0	0	6		AchievementName8103506	AchievementContent8103506	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103507	428	0	0	7		AchievementName8103507	AchievementContent8103507	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103508	428	0	0	8		AchievementName8103508	AchievementContent8103508	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103509	428	0	0	9		AchievementName8103509	AchievementContent8103509	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103510	428	0	0	10		AchievementName8103510	AchievementContent8103510	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103511	428	0	0	11		AchievementName8103511	AchievementContent8103511	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103512	428	0	0	12		AchievementName8103512	AchievementContent8103512	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103513	428	0	0	13		AchievementName8103513	AchievementContent8103513	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103514	428	0	0	14		AchievementName8103514	AchievementContent8103514	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103515	428	0	0	15		AchievementName8103515	AchievementContent8103515	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103516	428	0	0	16		AchievementName8103516	AchievementContent8103516	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103517	428	0	0	17		AchievementName8103517	AchievementContent8103517	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103518	428	0	0	18		AchievementName8103518	AchievementContent8103518	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103519	428	0	0	19		AchievementName8103519	AchievementContent8103519	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103520	428	0	0	20		AchievementName8103520	AchievementContent8103520	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103521	428	0	0	21		AchievementName8103521	AchievementContent8103521	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103522	428	0	0	22		AchievementName8103522	AchievementContent8103522	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103523	428	0	0	23		AchievementName8103523	AchievementContent8103523	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103524	428	0	0	24		AchievementName8103524	AchievementContent8103524	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103525	428	0	0	25		AchievementName8103525	AchievementContent8103525	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103526	428	0	0	26		AchievementName8103526	AchievementContent8103526	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103527	428	0	0	27		AchievementName8103527	AchievementContent8103527	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8103528	428	0	0	28		AchievementName8103528	AchievementContent8103528	achframe_circle03;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104501	428	0	0	1		AchievementName8104501	AchievementContent8104501	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104502	428	0	0	2		AchievementName8104502	AchievementContent8104502	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104503	428	0	0	3		AchievementName8104503	AchievementContent8104503	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104504	428	0	0	4		AchievementName8104504	AchievementContent8104504	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104505	428	0	0	5		AchievementName8104505	AchievementContent8104505	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104506	428	0	0	6		AchievementName8104506	AchievementContent8104506	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104507	428	0	0	7		AchievementName8104507	AchievementContent8104507	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104508	428	0	0	8		AchievementName8104508	AchievementContent8104508	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104509	428	0	0	9		AchievementName8104509	AchievementContent8104509	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104510	428	0	0	10		AchievementName8104510	AchievementContent8104510	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
8104511	428	0	0	11		AchievementName8104511	AchievementContent8104511	achframe_circle01;ach_travel05	0	item1014,10;item1000,10000	0	1	0	0		0		1	500
