流水	精灵	成长度等级	成长度经验	突破阶段	饲养属性	出战属性	放生返回	技能id	展示技能Id	派遣获得奖励展示	是否公会新闻	进阶等级
10664	pet_354	4	2560	0	3,13;1,987;4,29	3,38;1,1973;4,59	item8101020514016,1	skill79500,4				0
10665	pet_354	5	2880	0	3,13;1,1012;4,30	3,39;1,2024;4,62	item8101020514016,1	skill79500,5				0
10666	pet_354	6	3200	0	3,14;1,1037;4,31	3,40;1,2074;4,64	item8101020514016,1	skill79500,6				0
10667	pet_354	7	3520	0	3,14;1,1063;4,33	3,41;1,2125;4,67	item8101020514016,1	skill79500,7				0
10668	pet_354	8	3840	0	3,15;1,1088;4,34	3,43;1,2176;4,70	item8101020514016,1	skill79500,8				0
10669	pet_354	9	4160	0	3,15;1,1113;4,36	3,44;1,2226;4,73	item8101020514016,1	skill79500,9				0
10670	pet_354	10	4480	0	3,15;1,1139;4,37	3,45;1,2277;4,75	item8101020514016,1	skill79500,10				0
10671	pet_354	11	4800	0	3,16;1,1164;4,38	3,46;1,2327;4,78	item8101020514016,1	skill79500,11				0
10672	pet_354	12	5120	0	3,16;1,1189;4,40	3,47;1,2378;4,81	item8101020514016,1	skill79500,12				0
10673	pet_354	13	5440	0	3,16;1,1215;4,41	3,48;1,2429;4,84	item8101020514016,1	skill79500,13				0
10674	pet_354	14	5760	0	3,17;1,1240;4,42	3,49;1,2479;4,86	item8101020514016,1	skill79500,14				0
10675	pet_354	15	6080	0	3,17;1,1265;4,44	3,51;1,2530;4,89	item8101020514016,1	skill79500,15				0
10676	pet_354	16	6400	0	3,18;1,1290;4,45	3,52;1,2580;4,92	item8101020514016,1	skill79500,16				0
10677	pet_354	17	6720	0	3,18;1,1316;4,47	3,53;1,2631;4,95	item8101020514016,1	skill79500,17				0
10678	pet_354	18	7040	0	3,18;1,1341;4,48	3,54;1,2682;4,97	item8101020514016,1	skill79500,18				0
10679	pet_354	19	7360	0	3,19;1,1366;4,49	3,55;1,2732;4,100	item8101020514016,1	skill79500,19				0
10680	pet_354	20	7680	0	3,19;1,1392;4,51	3,56;1,2783;4,103	item8101020514016,1	skill79500,20				0
10681	pet_354	21	8000	0	3,19;1,1417;4,52	3,57;1,2833;4,106	item8101020514016,1	skill79500,21				0
10682	pet_354	22	8320	0	3,20;1,1442;4,53	3,59;1,2884;4,108	item8101020514016,1	skill79500,22				0
10683	pet_354	23	8640	0	3,20;1,1468;4,55	3,60;1,2935;4,111	item8101020514016,1	skill79500,23				0
10684	pet_354	24	8960	0	3,21;1,1493;4,56	3,61;1,2985;4,114	item8101020514016,1	skill79500,24				0
10685	pet_354	25	9280	0	3,21;1,1518;4,58	3,62;1,3036;4,117	item8101020514016,1	skill79500,25				0
10686	pet_354	26	9600	0	3,21;1,1543;4,59	3,63;1,3086;4,119	item8101020514016,1	skill79500,26				0
10687	pet_354	27	9920	0	3,22;1,1569;4,60	3,64;1,3137;4,122	item8101020514016,1	skill79500,27				0
10688	pet_354	28	10240	0	3,22;1,1594;4,62	3,66;1,3188;4,125	item8101020514016,1	skill79500,28				0
10689	pet_354	29	10560	0	3,23;1,1619;4,63	3,67;1,3238;4,128	item8101020514016,1	skill79500,29				0
10690	pet_354	30	27200	0	3,23;1,1645;4,65	3,68;1,3289;4,131	item8101020514016,1	skill79500,30				0
10691	pet_354	31	28000	1	3,23;1,1670;4,66	3,69;1,3339;4,133	item8101020514016,1	skill79500,31				0
10692	pet_354	32	28800	1	3,24;1,1695;4,67	3,70;1,3390;4,136	item8101020514016,1	skill79500,32				0
10693	pet_354	33	29600	1	3,24;1,1721;4,69	3,71;1,3441;4,139	item8101020514016,1	skill79500,33				0
10694	pet_354	34	30400	1	3,24;1,1746;4,70	3,72;1,3491;4,142	item8101020514016,1	skill79500,34				0
10695	pet_354	35	31200	1	3,25;1,1771;4,71	3,74;1,3542;4,144	item8101020514016,1	skill79500,35				0
10696	pet_354	36	32000	1	3,25;1,1796;4,73	3,75;1,3592;4,147	item8101020514016,1	skill79500,36				0
10697	pet_354	37	32800	1	3,26;1,1822;4,74	3,76;1,3643;4,150	item8101020514016,1	skill79500,37				0
10698	pet_354	38	33600	1	3,26;1,1847;4,76	3,77;1,3694;4,153	item8101020514016,1	skill79500,38				0
10699	pet_354	39	34400	1	3,26;1,1872;4,77	3,78;1,3744;4,155	item8101020514016,1	skill79500,39				0
10700	pet_354	40	79200	1	3,27;1,1898;4,78	3,79;1,3795;4,158	item8101020514016,1	skill79500,40				0
10701	pet_354	41	81000	2	3,27;1,1923;4,80	3,80;1,3845;4,161	item8101020514016,1	skill79500,41				0
10702	pet_354	42	82800	2	3,28;1,1948;4,81	3,82;1,3896;4,164	item8101020514016,1	skill79500,42				0
10703	pet_354	43	84600	2	3,28;1,1974;4,82	3,83;1,3947;4,166	item8101020514016,1	skill79500,43				0
10704	pet_354	44	86400	2	3,28;1,1999;4,84	3,84;1,3997;4,169	item8101020514016,1	skill79500,44				0
10705	pet_354	45	88200	2	3,29;1,2024;4,85	3,85;1,4048;4,172	item8101020514016,1	skill79500,45				0
10706	pet_354	46	90000	2	3,29;1,2049;4,87	3,86;1,4098;4,175	item8101020514016,1	skill79500,46				0
10707	pet_354	47	91800	2	3,29;1,2075;4,88	3,87;1,4149;4,177	item8101020514016,1	skill79500,47				0
10708	pet_354	48	93600	2	3,30;1,2100;4,89	3,89;1,4200;4,180	item8101020514016,1	skill79500,48				0
10709	pet_354	49	95400	2	3,30;1,2125;4,91	3,90;1,4250;4,183	item8101020514016,1	skill79500,49				0
10710	pet_354	50	205200	2	3,31;1,2151;4,92	3,91;1,4301;4,186	item8101020514016,1	skill79500,50				0
10711	pet_354	51	209000	3	3,31;1,2176;4,94	3,92;1,4351;4,188	item8101020514016,1	skill79500,51				0
10712	pet_354	52	212800	3	3,31;1,2201;4,95	3,93;1,4402;4,191	item8101020514016,1	skill79500,52				0
10713	pet_354	53	216600	3	3,32;1,2227;4,96	3,94;1,4453;4,194	item8101020514016,1	skill79500,53				0
10714	pet_354	54	220400	3	3,32;1,2252;4,98	3,95;1,4503;4,197	item8101020514016,1	skill79500,54				0
10715	pet_354	55	224200	3	3,33;1,2277;4,99	3,97;1,4554;4,200	item8101020514016,1	skill79500,55				0
10716	pet_354	56	228000	3	3,33;1,2302;4,100	3,98;1,4604;4,202	item8101020514016,1	skill79500,56				0
10717	pet_354	57	231800	3	3,33;1,2328;4,102	3,99;1,4655;4,205	item8101020514016,1	skill79500,57				0
10718	pet_354	58	235600	3	3,34;1,2353;4,103	3,100;1,4706;4,208	item8101020514016,1	skill79500,58				0
10719	pet_354	59	239400	3	3,34;1,2378;4,105	3,101;1,4756;4,211	item8101020514016,1	skill79500,59				0
10720	pet_354	60	384000	3	3,34;1,2404;4,106	3,102;1,4807;4,213	item8101020514016,1	skill79500,60				0
10721	pet_354	61	390000	4	3,35;1,2429;4,107	3,103;1,4857;4,216	item8101020514016,1	skill79500,61				0
10722	pet_354	62	396000	4	3,35;1,2454;4,109	3,105;1,4908;4,219	item8101020514016,1	skill79500,62				0
10723	pet_354	63	402000	4	3,36;1,2480;4,110	3,106;1,4959;4,222	item8101020514016,1	skill79500,63				0
10724	pet_354	64	408000	4	3,36;1,2505;4,111	3,107;1,5009;4,224	item8101020514016,1	skill79500,64				0
10725	pet_354	65	414000	4	3,36;1,2530;4,113	3,108;1,5060;4,227	item8101020514016,1	skill79500,65				0
10726	pet_354	66	420000	4	3,37;1,2555;4,114	3,109;1,5110;4,230	item8101020514016,1	skill79500,66				0
10727	pet_354	67	426000	4	3,37;1,2581;4,116	3,110;1,5161;4,233	item8101020514016,1	skill79500,67				0
10728	pet_354	68	432000	4	3,38;1,2606;4,117	3,112;1,5212;4,235	item8101020514016,1	skill79500,68				0
10729	pet_354	69	438000	4	3,38;1,2631;4,118	3,113;1,5262;4,238	item8101020514016,1	skill79500,69				0
10730	pet_354	70	1600	4	3,38;1,2657;4,120	3,114;1,5313;4,241	item8101020514016,1	skill79500,70				0
10731	pet_354	71	3200	5	3,39;1,2682;4,121	3,115;1,5364;4,244	item8101020514016,1	skill79500,71				0
10732	pet_354	72	6400	5	3,39;1,2707;4,122	3,116;1,5414;4,246	item8101020514016,1	skill79500,72				0
10733	pet_354	73	9600	5	3,39;1,2733;4,124	3,117;1,5465;4,249	item8101020514016,1	skill79500,73				0
10734	pet_354	74	32000	5	3,40;1,2758;4,125	3,118;1,5515;4,252	item8101020514016,1	skill79500,74				0
10735	pet_354	75	96000	5	3,40;1,2783;4,127	3,120;1,5566;4,255	item8101020514016,1	skill79500,75				0
10736	pet_354	76	144000	5	3,41;1,2809;4,128	3,121;1,5617;4,257	item8101020514016,1	skill79500,76				0
10737	pet_354	77	220000	5	3,41;1,2834;4,129	3,122;1,5667;4,260	item8101020514016,1	skill79500,77				0
10738	pet_354	78	360000	5	3,41;1,2859;4,131	3,123;1,5718;4,263	item8101020514016,1	skill79500,78				0
10739	pet_354	79	465000	5	3,42;1,2884;4,132	3,124;1,5768;4,266	item8101020514016,1	skill79500,79				0
10740	pet_354	80	12000	5	3,42;1,2910;4,134	3,125;1,5819;4,269	item8101020514016,1	skill79500,80				0
10741	pet_354	81	24000	6	3,42;1,2935;4,135	3,126;1,5870;4,271	item8101020514016,1	skill79500,81				0
10742	pet_354	82	48000	6	3,43;1,2960;4,136	3,128;1,5920;4,274	item8101020514016,1	skill79500,82				0
10743	pet_354	83	72000	6	3,43;1,2986;4,138	3,129;1,5971;4,277	item8101020514016,1	skill79500,83				0
10744	pet_354	84	144000	6	3,44;1,3011;4,139	3,130;1,6021;4,280	item8101020514016,1	skill79500,84				0
10745	pet_354	85	216000	6	3,44;1,3036;4,140	3,131;1,6072;4,282	item8101020514016,1	skill79500,85				0
10746	pet_354	86	324000	6	3,44;1,3062;4,142	3,132;1,6123;4,285	item8101020514016,1	skill79500,86				0
10747	pet_354	87	432000	6	3,45;1,3087;4,143	3,133;1,6173;4,288	item8101020514016,1	skill79500,87				0
10748	pet_354	88	648000	6	3,45;1,3112;4,145	3,135;1,6224;4,291	item8101020514016,1	skill79500,88				0
10749	pet_354	89	972000	6	3,46;1,3137;4,146	3,136;1,6274;4,293	item8101020514016,1	skill79500,89				0
10750	pet_354	90	32400	6	3,46;1,3163;4,147	3,137;1,6325;4,296	item8101020514016,1	skill79500,90				0
10751	pet_370	1	1600	0	3,12;1,911;4,25	3,34;1,1821;4,50	item8101020514016,1	skill79500,1				0
10752	pet_370	2	1920	0	3,12;1,936;4,26	3,36;1,1872;4,53	item8101020514016,1	skill79500,2				0
10753	pet_370	3	2240	0	3,13;1,962;4,27	3,37;1,1923;4,56	item8101020514016,1	skill79500,3				0
10754	pet_370	4	2560	0	3,13;1,987;4,29	3,38;1,1973;4,59	item8101020514016,1	skill79500,4				0
10755	pet_370	5	2880	0	3,13;1,1012;4,30	3,39;1,2024;4,62	item8101020514016,1	skill79500,5				0
10756	pet_370	6	3200	0	3,14;1,1037;4,31	3,40;1,2074;4,64	item8101020514016,1	skill79500,6				0
10757	pet_370	7	3520	0	3,14;1,1063;4,33	3,41;1,2125;4,67	item8101020514016,1	skill79500,7				0
10758	pet_370	8	3840	0	3,15;1,1088;4,34	3,43;1,2176;4,70	item8101020514016,1	skill79500,8				0
10759	pet_370	9	4160	0	3,15;1,1113;4,36	3,44;1,2226;4,73	item8101020514016,1	skill79500,9				0
10760	pet_370	10	4480	0	3,15;1,1139;4,37	3,45;1,2277;4,75	item8101020514016,1	skill79500,10				0
10761	pet_370	11	4800	0	3,16;1,1164;4,38	3,46;1,2327;4,78	item8101020514016,1	skill79500,11				0
10762	pet_370	12	5120	0	3,16;1,1189;4,40	3,47;1,2378;4,81	item8101020514016,1	skill79500,12				0
10763	pet_370	13	5440	0	3,16;1,1215;4,41	3,48;1,2429;4,84	item8101020514016,1	skill79500,13				0
10764	pet_370	14	5760	0	3,17;1,1240;4,42	3,49;1,2479;4,86	item8101020514016,1	skill79500,14				0
10765	pet_370	15	6080	0	3,17;1,1265;4,44	3,51;1,2530;4,89	item8101020514016,1	skill79500,15				0
10766	pet_370	16	6400	0	3,18;1,1290;4,45	3,52;1,2580;4,92	item8101020514016,1	skill79500,16				0
10767	pet_370	17	6720	0	3,18;1,1316;4,47	3,53;1,2631;4,95	item8101020514016,1	skill79500,17				0
10768	pet_370	18	7040	0	3,18;1,1341;4,48	3,54;1,2682;4,97	item8101020514016,1	skill79500,18				0
10769	pet_370	19	7360	0	3,19;1,1366;4,49	3,55;1,2732;4,100	item8101020514016,1	skill79500,19				0
10770	pet_370	20	7680	0	3,19;1,1392;4,51	3,56;1,2783;4,103	item8101020514016,1	skill79500,20				0
10771	pet_370	21	8000	0	3,19;1,1417;4,52	3,57;1,2833;4,106	item8101020514016,1	skill79500,21				0
10772	pet_370	22	8320	0	3,20;1,1442;4,53	3,59;1,2884;4,108	item8101020514016,1	skill79500,22				0
10773	pet_370	23	8640	0	3,20;1,1468;4,55	3,60;1,2935;4,111	item8101020514016,1	skill79500,23				0
10774	pet_370	24	8960	0	3,21;1,1493;4,56	3,61;1,2985;4,114	item8101020514016,1	skill79500,24				0
10775	pet_370	25	9280	0	3,21;1,1518;4,58	3,62;1,3036;4,117	item8101020514016,1	skill79500,25				0
10776	pet_370	26	9600	0	3,21;1,1543;4,59	3,63;1,3086;4,119	item8101020514016,1	skill79500,26				0
10777	pet_370	27	9920	0	3,22;1,1569;4,60	3,64;1,3137;4,122	item8101020514016,1	skill79500,27				0
10778	pet_370	28	10240	0	3,22;1,1594;4,62	3,66;1,3188;4,125	item8101020514016,1	skill79500,28				0
10779	pet_370	29	10560	0	3,23;1,1619;4,63	3,67;1,3238;4,128	item8101020514016,1	skill79500,29				0
10780	pet_370	30	27200	0	3,23;1,1645;4,65	3,68;1,3289;4,131	item8101020514016,1	skill79500,30				0
10781	pet_370	31	28000	1	3,23;1,1670;4,66	3,69;1,3339;4,133	item8101020514016,1	skill79500,31				0
10782	pet_370	32	28800	1	3,24;1,1695;4,67	3,70;1,3390;4,136	item8101020514016,1	skill79500,32				0
10783	pet_370	33	29600	1	3,24;1,1721;4,69	3,71;1,3441;4,139	item8101020514016,1	skill79500,33				0
10784	pet_370	34	30400	1	3,24;1,1746;4,70	3,72;1,3491;4,142	item8101020514016,1	skill79500,34				0
10785	pet_370	35	31200	1	3,25;1,1771;4,71	3,74;1,3542;4,144	item8101020514016,1	skill79500,35				0
10786	pet_370	36	32000	1	3,25;1,1796;4,73	3,75;1,3592;4,147	item8101020514016,1	skill79500,36				0
10787	pet_370	37	32800	1	3,26;1,1822;4,74	3,76;1,3643;4,150	item8101020514016,1	skill79500,37				0
10788	pet_370	38	33600	1	3,26;1,1847;4,76	3,77;1,3694;4,153	item8101020514016,1	skill79500,38				0
10789	pet_370	39	34400	1	3,26;1,1872;4,77	3,78;1,3744;4,155	item8101020514016,1	skill79500,39				0
10790	pet_370	40	79200	1	3,27;1,1898;4,78	3,79;1,3795;4,158	item8101020514016,1	skill79500,40				0
10791	pet_370	41	81000	2	3,27;1,1923;4,80	3,80;1,3845;4,161	item8101020514016,1	skill79500,41				0
10792	pet_370	42	82800	2	3,28;1,1948;4,81	3,82;1,3896;4,164	item8101020514016,1	skill79500,42				0
10793	pet_370	43	84600	2	3,28;1,1974;4,82	3,83;1,3947;4,166	item8101020514016,1	skill79500,43				0
10794	pet_370	44	86400	2	3,28;1,1999;4,84	3,84;1,3997;4,169	item8101020514016,1	skill79500,44				0
10795	pet_370	45	88200	2	3,29;1,2024;4,85	3,85;1,4048;4,172	item8101020514016,1	skill79500,45				0
10796	pet_370	46	90000	2	3,29;1,2049;4,87	3,86;1,4098;4,175	item8101020514016,1	skill79500,46				0
10797	pet_370	47	91800	2	3,29;1,2075;4,88	3,87;1,4149;4,177	item8101020514016,1	skill79500,47				0
10798	pet_370	48	93600	2	3,30;1,2100;4,89	3,89;1,4200;4,180	item8101020514016,1	skill79500,48				0
10799	pet_370	49	95400	2	3,30;1,2125;4,91	3,90;1,4250;4,183	item8101020514016,1	skill79500,49				0
10800	pet_370	50	205200	2	3,31;1,2151;4,92	3,91;1,4301;4,186	item8101020514016,1	skill79500,50				0
10801	pet_370	51	209000	3	3,31;1,2176;4,94	3,92;1,4351;4,188	item8101020514016,1	skill79500,51				0
10802	pet_370	52	212800	3	3,31;1,2201;4,95	3,93;1,4402;4,191	item8101020514016,1	skill79500,52				0
10803	pet_370	53	216600	3	3,32;1,2227;4,96	3,94;1,4453;4,194	item8101020514016,1	skill79500,53				0
10804	pet_370	54	220400	3	3,32;1,2252;4,98	3,95;1,4503;4,197	item8101020514016,1	skill79500,54				0
10805	pet_370	55	224200	3	3,33;1,2277;4,99	3,97;1,4554;4,200	item8101020514016,1	skill79500,55				0
10806	pet_370	56	228000	3	3,33;1,2302;4,100	3,98;1,4604;4,202	item8101020514016,1	skill79500,56				0
10807	pet_370	57	231800	3	3,33;1,2328;4,102	3,99;1,4655;4,205	item8101020514016,1	skill79500,57				0
10808	pet_370	58	235600	3	3,34;1,2353;4,103	3,100;1,4706;4,208	item8101020514016,1	skill79500,58				0
10809	pet_370	59	239400	3	3,34;1,2378;4,105	3,101;1,4756;4,211	item8101020514016,1	skill79500,59				0
10810	pet_370	60	384000	3	3,34;1,2404;4,106	3,102;1,4807;4,213	item8101020514016,1	skill79500,60				0
10811	pet_370	61	390000	4	3,35;1,2429;4,107	3,103;1,4857;4,216	item8101020514016,1	skill79500,61				0
10812	pet_370	62	396000	4	3,35;1,2454;4,109	3,105;1,4908;4,219	item8101020514016,1	skill79500,62				0
10813	pet_370	63	402000	4	3,36;1,2480;4,110	3,106;1,4959;4,222	item8101020514016,1	skill79500,63				0
10814	pet_370	64	408000	4	3,36;1,2505;4,111	3,107;1,5009;4,224	item8101020514016,1	skill79500,64				0
10815	pet_370	65	414000	4	3,36;1,2530;4,113	3,108;1,5060;4,227	item8101020514016,1	skill79500,65				0
10816	pet_370	66	420000	4	3,37;1,2555;4,114	3,109;1,5110;4,230	item8101020514016,1	skill79500,66				0
10817	pet_370	67	426000	4	3,37;1,2581;4,116	3,110;1,5161;4,233	item8101020514016,1	skill79500,67				0
10818	pet_370	68	432000	4	3,38;1,2606;4,117	3,112;1,5212;4,235	item8101020514016,1	skill79500,68				0
10819	pet_370	69	438000	4	3,38;1,2631;4,118	3,113;1,5262;4,238	item8101020514016,1	skill79500,69				0
10820	pet_370	70	1600	4	3,38;1,2657;4,120	3,114;1,5313;4,241	item8101020514016,1	skill79500,70				0
10821	pet_370	71	3200	5	3,39;1,2682;4,121	3,115;1,5364;4,244	item8101020514016,1	skill79500,71				0
10822	pet_370	72	6400	5	3,39;1,2707;4,122	3,116;1,5414;4,246	item8101020514016,1	skill79500,72				0
10823	pet_370	73	9600	5	3,39;1,2733;4,124	3,117;1,5465;4,249	item8101020514016,1	skill79500,73				0
10824	pet_370	74	32000	5	3,40;1,2758;4,125	3,118;1,5515;4,252	item8101020514016,1	skill79500,74				0
10825	pet_370	75	96000	5	3,40;1,2783;4,127	3,120;1,5566;4,255	item8101020514016,1	skill79500,75				0
10826	pet_370	76	144000	5	3,41;1,2809;4,128	3,121;1,5617;4,257	item8101020514016,1	skill79500,76				0
10827	pet_370	77	220000	5	3,41;1,2834;4,129	3,122;1,5667;4,260	item8101020514016,1	skill79500,77				0
10828	pet_370	78	360000	5	3,41;1,2859;4,131	3,123;1,5718;4,263	item8101020514016,1	skill79500,78				0
10829	pet_370	79	465000	5	3,42;1,2884;4,132	3,124;1,5768;4,266	item8101020514016,1	skill79500,79				0
10830	pet_370	80	12000	5	3,42;1,2910;4,134	3,125;1,5819;4,269	item8101020514016,1	skill79500,80				0
10831	pet_370	81	24000	6	3,42;1,2935;4,135	3,126;1,5870;4,271	item8101020514016,1	skill79500,81				0
10832	pet_370	82	48000	6	3,43;1,2960;4,136	3,128;1,5920;4,274	item8101020514016,1	skill79500,82				0
10833	pet_370	83	72000	6	3,43;1,2986;4,138	3,129;1,5971;4,277	item8101020514016,1	skill79500,83				0
10834	pet_370	84	144000	6	3,44;1,3011;4,139	3,130;1,6021;4,280	item8101020514016,1	skill79500,84				0
10835	pet_370	85	216000	6	3,44;1,3036;4,140	3,131;1,6072;4,282	item8101020514016,1	skill79500,85				0
10836	pet_370	86	324000	6	3,44;1,3062;4,142	3,132;1,6123;4,285	item8101020514016,1	skill79500,86				0
10837	pet_370	87	432000	6	3,45;1,3087;4,143	3,133;1,6173;4,288	item8101020514016,1	skill79500,87				0
10838	pet_370	88	648000	6	3,45;1,3112;4,145	3,135;1,6224;4,291	item8101020514016,1	skill79500,88				0
10839	pet_370	89	972000	6	3,46;1,3137;4,146	3,136;1,6274;4,293	item8101020514016,1	skill79500,89				0
10840	pet_370	90	32400	6	3,46;1,3163;4,147	3,137;1,6325;4,296	item8101020514016,1	skill79500,90				0
10841	pet_370	91	32600	7	3,46;1,3188;4,149	3,138;1,6376;4,299	item8101020514016,1	skill79500,91				1
10842	pet_370	92	32800	7	3,47;1,3213;4,150	3,139;1,6426;4,302	item8101020514016,1	skill79500,92				1
10843	pet_370	93	33000	7	3,47;1,3239;4,151	3,140;1,6477;4,304	item8101020514016,1	skill79500,93				1
10844	pet_370	94	33200	7	3,47;1,3264;4,153	3,141;1,6527;4,307	item8101020514016,1	skill79500,94				1
10845	pet_370	95	33400	7	3,48;1,3289;4,154	3,143;1,6578;4,310	item8101020514016,1	skill79500,95				1
10846	pet_370	96	33600	7	3,48;1,3315;4,156	3,144;1,6629;4,313	item8101020514016,1	skill79500,96				1
10847	pet_370	97	33800	7	3,49;1,3340;4,157	3,145;1,6679;4,315	item8101020514016,1	skill79500,97				1
10848	pet_370	98	34000	7	3,49;1,3365;4,158	3,146;1,6730;4,318	item8101020514016,1	skill79500,98				1
10849	pet_370	99	34200	7	3,49;1,3390;4,160	3,147;1,6780;4,321	item8101020514016,1	skill79500,99				1
10850	pet_370	100	64500	7	3,50;1,3416;4,161	3,148;1,6831;4,324	item8101020514016,1	skill79500,100				1
10851	pet_370	101	64875	8	3,50;1,3441;4,163	3,149;1,6882;4,326	item8101020514016,1	skill79500,101				1
10852	pet_370	102	65250	8	3,51;1,3466;4,164	3,151;1,6932;4,329	item8101020514016,1	skill79500,102				1
10853	pet_370	103	65625	8	3,51;1,3492;4,165	3,152;1,6983;4,332	item8101020514016,1	skill79500,103				1
10854	pet_370	104	66000	8	3,51;1,3517;4,167	3,153;1,7033;4,335	item8101020514016,1	skill79500,104				1
10855	pet_370	105	66375	8	3,52;1,3542;4,168	3,154;1,7084;4,338	item8101020514016,1	skill79500,105				1
10856	pet_370	106	66750	8	3,52;1,3568;4,169	3,155;1,7135;4,340	item8101020514016,1	skill79500,106				1
10857	pet_370	107	67125	8	3,52;1,3593;4,171	3,156;1,7185;4,343	item8101020514016,1	skill79500,107				1
10858	pet_370	108	67500	8	3,53;1,3618;4,172	3,158;1,7236;4,346	item8101020514016,1	skill79500,108				1
10859	pet_370	109	67875	8	3,53;1,3643;4,174	3,159;1,7286;4,349	item8101020514016,1	skill79500,109				1
10860	pet_370	110	113750	8	3,54;1,3669;4,175	3,160;1,7337;4,351	item8101020514016,1	skill79500,110				1
10861	pet_370	111	114375	9	3,54;1,3694;4,176	3,161;1,7388;4,354	item8101020514016,1	skill79500,111				1
10862	pet_370	112	115000	9	3,54;1,3719;4,178	3,162;1,7438;4,357	item8101020514016,1	skill79500,112				1
10863	pet_370	113	115625	9	3,55;1,3745;4,179	3,163;1,7489;4,360	item8101020514016,1	skill79500,113				1
10864	pet_370	114	116250	9	3,55;1,3770;4,180	3,164;1,7539;4,362	item8101020514016,1	skill79500,114				1
10865	pet_370	115	116875	9	3,56;1,3795;4,182	3,166;1,7590;4,365	item8101020514016,1	skill79500,115				1
10866	pet_370	116	117500	9	3,56;1,3821;4,183	3,167;1,7641;4,368	item8101020514016,1	skill79500,116				1
10867	pet_370	117	118125	9	3,56;1,3846;4,185	3,168;1,7691;4,371	item8101020514016,1	skill79500,117				1
10868	pet_370	118	118750	9	3,57;1,3871;4,186	3,169;1,7742;4,373	item8101020514016,1	skill79500,118				1
10869	pet_370	119	119375	9	3,57;1,3896;4,187	3,170;1,7792;4,376	item8101020514016,1	skill79500,119				1
10870	pet_370	120	216000	9	3,57;1,3922;4,189	3,171;1,7843;4,379	item8101020514016,1	skill79500,120				1
10871	pet_370	121	217125	10	3,58;1,3947;4,190	3,172;1,7894;4,382	item8101020514016,1	skill79500,121				1
10872	pet_370	122	218250	10	3,58;1,3972;4,191	3,174;1,7944;4,384	item8101020514016,1	skill79500,122				1
10873	pet_370	123	219375	10	3,59;1,3998;4,193	3,175;1,7995;4,387	item8101020514016,1	skill79500,123				1
10874	pet_370	124	220500	10	3,59;1,4023;4,194	3,176;1,8045;4,390	item8101020514016,1	skill79500,124				1
10875	pet_370	125	221625	10	3,59;1,4048;4,196	3,177;1,8096;4,393	item8101020514016,1	skill79500,125				1
10876	pet_370	126	222750	10	3,60;1,4074;4,197	3,178;1,8147;4,395	item8101020514016,1	skill79500,126				1
10877	pet_370	127	223875	10	3,60;1,4099;4,198	3,179;1,8197;4,398	item8101020514016,1	skill79500,127				1
