流水id	npc编号	佣兵等级	属性ID
5446	soldier_npc_10051	55	1400004854
5447	soldier_npc_10051	56	1400004855
5448	soldier_npc_10051	57	1400004856
5449	soldier_npc_10051	58	1400004857
5450	soldier_npc_10051	59	1400004858
5451	soldier_npc_10051	60	1400004859
5452	soldier_npc_10051	61	1400004860
5453	soldier_npc_10051	62	1400004861
5454	soldier_npc_10051	63	1400004862
5455	soldier_npc_10051	64	1400004863
5456	soldier_npc_10051	65	1400004864
5457	soldier_npc_10051	66	1400004865
5458	soldier_npc_10051	67	1400004866
5459	soldier_npc_10051	68	1400004867
5460	soldier_npc_10051	69	1400004868
5461	soldier_npc_10051	70	1400004869
5462	soldier_npc_10051	71	1400004870
5463	soldier_npc_10051	72	1400004871
5464	soldier_npc_10051	73	1400004872
5465	soldier_npc_10051	74	1400004873
5466	soldier_npc_10051	75	1400004874
5467	soldier_npc_10051	76	1400004875
5468	soldier_npc_10051	77	1400004876
5469	soldier_npc_10051	78	1400004877
5470	soldier_npc_10051	79	1400004878
5471	soldier_npc_10051	80	1400004879
5472	soldier_npc_10051	81	1400004880
5473	soldier_npc_10051	82	1400004881
5474	soldier_npc_10051	83	1400004882
5475	soldier_npc_10051	84	1400004883
5476	soldier_npc_10051	85	1400004884
5477	soldier_npc_10051	86	1400004885
5478	soldier_npc_10051	87	1400004886
5479	soldier_npc_10051	88	1400004887
5480	soldier_npc_10051	89	1400004888
5481	soldier_npc_10051	90	1400004889
5482	soldier_npc_10051	91	1400004890
5483	soldier_npc_10051	92	1400004891
5484	soldier_npc_10051	93	1400004892
5485	soldier_npc_10051	94	1400004893
5486	soldier_npc_10051	95	1400004894
5487	soldier_npc_10051	96	1400004895
5488	soldier_npc_10051	97	1400004896
5489	soldier_npc_10051	98	1400004897
5490	soldier_npc_10051	99	1400004898
5491	soldier_npc_10051	100	1400004899
5492	soldier_npc_10051	101	14000048100
5493	soldier_npc_10051	102	14000048101
5494	soldier_npc_10051	103	14000048102
5495	soldier_npc_10051	104	14000048103
5496	soldier_npc_10051	105	14000048104
5497	soldier_npc_10051	106	14000048105
5498	soldier_npc_10051	107	14000048106
5499	soldier_npc_10051	108	14000048107
5500	soldier_npc_10051	109	14000048108
5501	soldier_npc_10051	110	14000048109
5502	soldier_npc_10053	1	1400004900
5503	soldier_npc_10053	2	1400004901
5504	soldier_npc_10053	3	1400004902
5505	soldier_npc_10053	4	1400004903
5506	soldier_npc_10053	5	1400004904
5507	soldier_npc_10053	6	1400004905
5508	soldier_npc_10053	7	1400004906
5509	soldier_npc_10053	8	1400004907
5510	soldier_npc_10053	9	1400004908
5511	soldier_npc_10053	10	1400004909
5512	soldier_npc_10053	11	1400004910
5513	soldier_npc_10053	12	1400004911
5514	soldier_npc_10053	13	1400004912
5515	soldier_npc_10053	14	1400004913
5516	soldier_npc_10053	15	1400004914
5517	soldier_npc_10053	16	1400004915
5518	soldier_npc_10053	17	1400004916
5519	soldier_npc_10053	18	1400004917
5520	soldier_npc_10053	19	1400004918
5521	soldier_npc_10053	20	1400004919
5522	soldier_npc_10053	21	1400004920
5523	soldier_npc_10053	22	1400004921
5524	soldier_npc_10053	23	1400004922
5525	soldier_npc_10053	24	1400004923
5526	soldier_npc_10053	25	1400004924
5527	soldier_npc_10053	26	1400004925
5528	soldier_npc_10053	27	1400004926
5529	soldier_npc_10053	28	1400004927
5530	soldier_npc_10053	29	1400004928
5531	soldier_npc_10053	30	1400004929
5532	soldier_npc_10053	31	1400004930
5533	soldier_npc_10053	32	1400004931
5534	soldier_npc_10053	33	1400004932
5535	soldier_npc_10053	34	1400004933
5536	soldier_npc_10053	35	1400004934
5537	soldier_npc_10053	36	1400004935
5538	soldier_npc_10053	37	1400004936
5539	soldier_npc_10053	38	1400004937
5540	soldier_npc_10053	39	1400004938
5541	soldier_npc_10053	40	1400004939
5542	soldier_npc_10053	41	1400004940
5543	soldier_npc_10053	42	1400004941
5544	soldier_npc_10053	43	1400004942
5545	soldier_npc_10053	44	1400004943
5546	soldier_npc_10053	45	1400004944
5547	soldier_npc_10053	46	1400004945
5548	soldier_npc_10053	47	1400004946
5549	soldier_npc_10053	48	1400004947
5550	soldier_npc_10053	49	1400004948
5551	soldier_npc_10053	50	1400004949
5552	soldier_npc_10053	51	1400004950
5553	soldier_npc_10053	52	1400004951
5554	soldier_npc_10053	53	1400004952
5555	soldier_npc_10053	54	1400004953
5556	soldier_npc_10053	55	1400004954
5557	soldier_npc_10053	56	1400004955
5558	soldier_npc_10053	57	1400004956
5559	soldier_npc_10053	58	1400004957
5560	soldier_npc_10053	59	1400004958
5561	soldier_npc_10053	60	1400004959
5562	soldier_npc_10053	61	1400004960
5563	soldier_npc_10053	62	1400004961
5564	soldier_npc_10053	63	1400004962
5565	soldier_npc_10053	64	1400004963
5566	soldier_npc_10053	65	1400004964
5567	soldier_npc_10053	66	1400004965
5568	soldier_npc_10053	67	1400004966
5569	soldier_npc_10053	68	1400004967
5570	soldier_npc_10053	69	1400004968
5571	soldier_npc_10053	70	1400004969
5572	soldier_npc_10053	71	1400004970
5573	soldier_npc_10053	72	1400004971
5574	soldier_npc_10053	73	1400004972
5575	soldier_npc_10053	74	1400004973
5576	soldier_npc_10053	75	1400004974
5577	soldier_npc_10053	76	1400004975
5578	soldier_npc_10053	77	1400004976
5579	soldier_npc_10053	78	1400004977
5580	soldier_npc_10053	79	1400004978
5581	soldier_npc_10053	80	1400004979
5582	soldier_npc_10053	81	1400004980
5583	soldier_npc_10053	82	1400004981
5584	soldier_npc_10053	83	1400004982
5585	soldier_npc_10053	84	1400004983
5586	soldier_npc_10053	85	1400004984
5587	soldier_npc_10053	86	1400004985
5588	soldier_npc_10053	87	1400004986
5589	soldier_npc_10053	88	1400004987
5590	soldier_npc_10053	89	1400004988
5591	soldier_npc_10053	90	1400004989
5592	soldier_npc_10053	91	1400004990
5593	soldier_npc_10053	92	1400004991
5594	soldier_npc_10053	93	1400004992
5595	soldier_npc_10053	94	1400004993
5596	soldier_npc_10053	95	1400004994
5597	soldier_npc_10053	96	1400004995
5598	soldier_npc_10053	97	1400004996
5599	soldier_npc_10053	98	1400004997
5600	soldier_npc_10053	99	1400004998
5601	soldier_npc_10053	100	1400004999
5602	soldier_npc_10053	101	14000049100
5603	soldier_npc_10053	102	14000049101
5604	soldier_npc_10053	103	14000049102
5605	soldier_npc_10053	104	14000049103
5606	soldier_npc_10053	105	14000049104
5607	soldier_npc_10053	106	14000049105
5608	soldier_npc_10053	107	14000049106
5609	soldier_npc_10053	108	14000049107
5610	soldier_npc_10053	109	14000049108
5611	soldier_npc_10053	110	14000049109
5612	soldier_npc_10054	1	1400005000
5613	soldier_npc_10054	2	1400005001
5614	soldier_npc_10054	3	1400005002
5615	soldier_npc_10054	4	1400005003
5616	soldier_npc_10054	5	1400005004
5617	soldier_npc_10054	6	1400005005
5618	soldier_npc_10054	7	1400005006
5619	soldier_npc_10054	8	1400005007
5620	soldier_npc_10054	9	1400005008
5621	soldier_npc_10054	10	1400005009
5622	soldier_npc_10054	11	1400005010
5623	soldier_npc_10054	12	1400005011
5624	soldier_npc_10054	13	1400005012
5625	soldier_npc_10054	14	1400005013
5626	soldier_npc_10054	15	1400005014
5627	soldier_npc_10054	16	1400005015
5628	soldier_npc_10054	17	1400005016
5629	soldier_npc_10054	18	1400005017
5630	soldier_npc_10054	19	1400005018
5631	soldier_npc_10054	20	1400005019
5632	soldier_npc_10054	21	1400005020
5633	soldier_npc_10054	22	1400005021
5634	soldier_npc_10054	23	1400005022
5635	soldier_npc_10054	24	1400005023
5636	soldier_npc_10054	25	1400005024
5637	soldier_npc_10054	26	1400005025
5638	soldier_npc_10054	27	1400005026
5639	soldier_npc_10054	28	1400005027
5640	soldier_npc_10054	29	1400005028
5641	soldier_npc_10054	30	1400005029
5642	soldier_npc_10054	31	1400005030
5643	soldier_npc_10054	32	1400005031
5644	soldier_npc_10054	33	1400005032
5645	soldier_npc_10054	34	1400005033
5646	soldier_npc_10054	35	1400005034
5647	soldier_npc_10054	36	1400005035
5648	soldier_npc_10054	37	1400005036
5649	soldier_npc_10054	38	1400005037
5650	soldier_npc_10054	39	1400005038
5651	soldier_npc_10054	40	1400005039
5652	soldier_npc_10054	41	1400005040
5653	soldier_npc_10054	42	1400005041
5654	soldier_npc_10054	43	1400005042
5655	soldier_npc_10054	44	1400005043
5656	soldier_npc_10054	45	1400005044
5657	soldier_npc_10054	46	1400005045
5658	soldier_npc_10054	47	1400005046
5659	soldier_npc_10054	48	1400005047
5660	soldier_npc_10054	49	1400005048
5661	soldier_npc_10054	50	1400005049
5662	soldier_npc_10054	51	1400005050
5663	soldier_npc_10054	52	1400005051
5664	soldier_npc_10054	53	1400005052
5665	soldier_npc_10054	54	1400005053
5666	soldier_npc_10054	55	1400005054
5667	soldier_npc_10054	56	1400005055
5668	soldier_npc_10054	57	1400005056
5669	soldier_npc_10054	58	1400005057
5670	soldier_npc_10054	59	1400005058
5671	soldier_npc_10054	60	1400005059
5672	soldier_npc_10054	61	1400005060
5673	soldier_npc_10054	62	1400005061
5674	soldier_npc_10054	63	1400005062
5675	soldier_npc_10054	64	1400005063
5676	soldier_npc_10054	65	1400005064
5677	soldier_npc_10054	66	1400005065
5678	soldier_npc_10054	67	1400005066
5679	soldier_npc_10054	68	1400005067
5680	soldier_npc_10054	69	1400005068
5681	soldier_npc_10054	70	1400005069
5682	soldier_npc_10054	71	1400005070
5683	soldier_npc_10054	72	1400005071
5684	soldier_npc_10054	73	1400005072
5685	soldier_npc_10054	74	1400005073
5686	soldier_npc_10054	75	1400005074
5687	soldier_npc_10054	76	1400005075
5688	soldier_npc_10054	77	1400005076
5689	soldier_npc_10054	78	1400005077
5690	soldier_npc_10054	79	1400005078
5691	soldier_npc_10054	80	1400005079
5692	soldier_npc_10054	81	1400005080
5693	soldier_npc_10054	82	1400005081
5694	soldier_npc_10054	83	1400005082
5695	soldier_npc_10054	84	1400005083
5696	soldier_npc_10054	85	1400005084
5697	soldier_npc_10054	86	1400005085
5698	soldier_npc_10054	87	1400005086
5699	soldier_npc_10054	88	1400005087
5700	soldier_npc_10054	89	1400005088
5701	soldier_npc_10054	90	1400005089
5702	soldier_npc_10054	91	1400005090
5703	soldier_npc_10054	92	1400005091
5704	soldier_npc_10054	93	1400005092
5705	soldier_npc_10054	94	1400005093
5706	soldier_npc_10054	95	1400005094
5707	soldier_npc_10054	96	1400005095
5708	soldier_npc_10054	97	1400005096
5709	soldier_npc_10054	98	1400005097
5710	soldier_npc_10054	99	1400005098
5711	soldier_npc_10054	100	1400005099
5712	soldier_npc_10054	101	14000050100
5713	soldier_npc_10054	102	14000050101
5714	soldier_npc_10054	103	14000050102
5715	soldier_npc_10054	104	14000050103
5716	soldier_npc_10054	105	14000050104
5717	soldier_npc_10054	106	14000050105
5718	soldier_npc_10054	107	14000050106
5719	soldier_npc_10054	108	14000050107
5720	soldier_npc_10054	109	14000050108
5721	soldier_npc_10054	110	14000050109
5722	soldier_npc_10055	1	1400005100
5723	soldier_npc_10055	2	1400005101
5724	soldier_npc_10055	3	1400005102
5725	soldier_npc_10055	4	1400005103
5726	soldier_npc_10055	5	1400005104
5727	soldier_npc_10055	6	1400005105
5728	soldier_npc_10055	7	1400005106
5729	soldier_npc_10055	8	1400005107
5730	soldier_npc_10055	9	1400005108
5731	soldier_npc_10055	10	1400005109
5732	soldier_npc_10055	11	1400005110
5733	soldier_npc_10055	12	1400005111
5734	soldier_npc_10055	13	1400005112
5735	soldier_npc_10055	14	1400005113
5736	soldier_npc_10055	15	1400005114
5737	soldier_npc_10055	16	1400005115
5738	soldier_npc_10055	17	1400005116
5739	soldier_npc_10055	18	1400005117
5740	soldier_npc_10055	19	1400005118
5741	soldier_npc_10055	20	1400005119
5742	soldier_npc_10055	21	1400005120
5743	soldier_npc_10055	22	1400005121
5744	soldier_npc_10055	23	1400005122
5745	soldier_npc_10055	24	1400005123
5746	soldier_npc_10055	25	1400005124
5747	soldier_npc_10055	26	1400005125
5748	soldier_npc_10055	27	1400005126
5749	soldier_npc_10055	28	1400005127
5750	soldier_npc_10055	29	1400005128
5751	soldier_npc_10055	30	1400005129
5752	soldier_npc_10055	31	1400005130
5753	soldier_npc_10055	32	1400005131
5754	soldier_npc_10055	33	1400005132
5755	soldier_npc_10055	34	1400005133
5756	soldier_npc_10055	35	1400005134
5757	soldier_npc_10055	36	1400005135
5758	soldier_npc_10055	37	1400005136
5759	soldier_npc_10055	38	1400005137
5760	soldier_npc_10055	39	1400005138
5761	soldier_npc_10055	40	1400005139
5762	soldier_npc_10055	41	1400005140
5763	soldier_npc_10055	42	1400005141
5764	soldier_npc_10055	43	1400005142
5765	soldier_npc_10055	44	1400005143
5766	soldier_npc_10055	45	1400005144
5767	soldier_npc_10055	46	1400005145
5768	soldier_npc_10055	47	1400005146
5769	soldier_npc_10055	48	1400005147
5770	soldier_npc_10055	49	1400005148
5771	soldier_npc_10055	50	1400005149
5772	soldier_npc_10055	51	1400005150
5773	soldier_npc_10055	52	1400005151
5774	soldier_npc_10055	53	1400005152
5775	soldier_npc_10055	54	1400005153
5776	soldier_npc_10055	55	1400005154
5777	soldier_npc_10055	56	1400005155
5778	soldier_npc_10055	57	1400005156
5779	soldier_npc_10055	58	1400005157
5780	soldier_npc_10055	59	1400005158
5781	soldier_npc_10055	60	1400005159
5782	soldier_npc_10055	61	1400005160
5783	soldier_npc_10055	62	1400005161
5784	soldier_npc_10055	63	1400005162
5785	soldier_npc_10055	64	1400005163
5786	soldier_npc_10055	65	1400005164
5787	soldier_npc_10055	66	1400005165
5788	soldier_npc_10055	67	1400005166
5789	soldier_npc_10055	68	1400005167
5790	soldier_npc_10055	69	1400005168
5791	soldier_npc_10055	70	1400005169
5792	soldier_npc_10055	71	1400005170
5793	soldier_npc_10055	72	1400005171
5794	soldier_npc_10055	73	1400005172
5795	soldier_npc_10055	74	1400005173
5796	soldier_npc_10055	75	1400005174
5797	soldier_npc_10055	76	1400005175
5798	soldier_npc_10055	77	1400005176
5799	soldier_npc_10055	78	1400005177
5800	soldier_npc_10055	79	1400005178
5801	soldier_npc_10055	80	1400005179
5802	soldier_npc_10055	81	1400005180
5803	soldier_npc_10055	82	1400005181
5804	soldier_npc_10055	83	1400005182
5805	soldier_npc_10055	84	1400005183
5806	soldier_npc_10055	85	1400005184
5807	soldier_npc_10055	86	1400005185
5808	soldier_npc_10055	87	1400005186
5809	soldier_npc_10055	88	1400005187
5810	soldier_npc_10055	89	1400005188
5811	soldier_npc_10055	90	1400005189
5812	soldier_npc_10055	91	1400005190
5813	soldier_npc_10055	92	1400005191
5814	soldier_npc_10055	93	1400005192
5815	soldier_npc_10055	94	1400005193
5816	soldier_npc_10055	95	1400005194
5817	soldier_npc_10055	96	1400005195
5818	soldier_npc_10055	97	1400005196
5819	soldier_npc_10055	98	1400005197
5820	soldier_npc_10055	99	1400005198
5821	soldier_npc_10055	100	1400005199
5822	soldier_npc_10055	101	14000051100
5823	soldier_npc_10055	102	14000051101
5824	soldier_npc_10055	103	14000051102
5825	soldier_npc_10055	104	14000051103
5826	soldier_npc_10055	105	14000051104
5827	soldier_npc_10055	106	14000051105
5828	soldier_npc_10055	107	14000051106
5829	soldier_npc_10055	108	14000051107
5830	soldier_npc_10055	109	14000051108
5831	soldier_npc_10055	110	14000051109
5832	soldier_npc_10056	1	1400005200
5833	soldier_npc_10056	2	1400005201
5834	soldier_npc_10056	3	1400005202
5835	soldier_npc_10056	4	1400005203
5836	soldier_npc_10056	5	1400005204
5837	soldier_npc_10056	6	1400005205
5838	soldier_npc_10056	7	1400005206
5839	soldier_npc_10056	8	1400005207
5840	soldier_npc_10056	9	1400005208
5841	soldier_npc_10056	10	1400005209
5842	soldier_npc_10056	11	1400005210
5843	soldier_npc_10056	12	1400005211
5844	soldier_npc_10056	13	1400005212
5845	soldier_npc_10056	14	1400005213
5846	soldier_npc_10056	15	1400005214
5847	soldier_npc_10056	16	1400005215
5848	soldier_npc_10056	17	1400005216
5849	soldier_npc_10056	18	1400005217
5850	soldier_npc_10056	19	1400005218
5851	soldier_npc_10056	20	1400005219
5852	soldier_npc_10056	21	1400005220
5853	soldier_npc_10056	22	1400005221
5854	soldier_npc_10056	23	1400005222
5855	soldier_npc_10056	24	1400005223
5856	soldier_npc_10056	25	1400005224
5857	soldier_npc_10056	26	1400005225
5858	soldier_npc_10056	27	1400005226
5859	soldier_npc_10056	28	1400005227
5860	soldier_npc_10056	29	1400005228
5861	soldier_npc_10056	30	1400005229
5862	soldier_npc_10056	31	1400005230
5863	soldier_npc_10056	32	1400005231
5864	soldier_npc_10056	33	1400005232
5865	soldier_npc_10056	34	1400005233
5866	soldier_npc_10056	35	1400005234
5867	soldier_npc_10056	36	1400005235
5868	soldier_npc_10056	37	1400005236
5869	soldier_npc_10056	38	1400005237
5870	soldier_npc_10056	39	1400005238
5871	soldier_npc_10056	40	1400005239
5872	soldier_npc_10056	41	1400005240
5873	soldier_npc_10056	42	1400005241
5874	soldier_npc_10056	43	1400005242
5875	soldier_npc_10056	44	1400005243
5876	soldier_npc_10056	45	1400005244
5877	soldier_npc_10056	46	1400005245
5878	soldier_npc_10056	47	1400005246
5879	soldier_npc_10056	48	1400005247
5880	soldier_npc_10056	49	1400005248
5881	soldier_npc_10056	50	1400005249
5882	soldier_npc_10056	51	1400005250
5883	soldier_npc_10056	52	1400005251
5884	soldier_npc_10056	53	1400005252
5885	soldier_npc_10056	54	1400005253
5886	soldier_npc_10056	55	1400005254
5887	soldier_npc_10056	56	1400005255
5888	soldier_npc_10056	57	1400005256
5889	soldier_npc_10056	58	1400005257
5890	soldier_npc_10056	59	1400005258
5891	soldier_npc_10056	60	1400005259
5892	soldier_npc_10056	61	1400005260
5893	soldier_npc_10056	62	1400005261
5894	soldier_npc_10056	63	1400005262
5895	soldier_npc_10056	64	1400005263
5896	soldier_npc_10056	65	1400005264
5897	soldier_npc_10056	66	1400005265
5898	soldier_npc_10056	67	1400005266
5899	soldier_npc_10056	68	1400005267
5900	soldier_npc_10056	69	1400005268
5901	soldier_npc_10056	70	1400005269
5902	soldier_npc_10056	71	1400005270
5903	soldier_npc_10056	72	1400005271
5904	soldier_npc_10056	73	1400005272
5905	soldier_npc_10056	74	1400005273
5906	soldier_npc_10056	75	1400005274
5907	soldier_npc_10056	76	1400005275
5908	soldier_npc_10056	77	1400005276
5909	soldier_npc_10056	78	1400005277
5910	soldier_npc_10056	79	1400005278
5911	soldier_npc_10056	80	1400005279
5912	soldier_npc_10056	81	1400005280
5913	soldier_npc_10056	82	1400005281
5914	soldier_npc_10056	83	1400005282
5915	soldier_npc_10056	84	1400005283
5916	soldier_npc_10056	85	1400005284
5917	soldier_npc_10056	86	1400005285
5918	soldier_npc_10056	87	1400005286
5919	soldier_npc_10056	88	1400005287
5920	soldier_npc_10056	89	1400005288
5921	soldier_npc_10056	90	1400005289
5922	soldier_npc_10056	91	1400005290
5923	soldier_npc_10056	92	1400005291
5924	soldier_npc_10056	93	1400005292
5925	soldier_npc_10056	94	1400005293
5926	soldier_npc_10056	95	1400005294
5927	soldier_npc_10056	96	1400005295
5928	soldier_npc_10056	97	1400005296
5929	soldier_npc_10056	98	1400005297
5930	soldier_npc_10056	99	1400005298
5931	soldier_npc_10056	100	1400005299
5932	soldier_npc_10056	101	14000052100
5933	soldier_npc_10056	102	14000052101
5934	soldier_npc_10056	103	14000052102
5935	soldier_npc_10056	104	14000052103
5936	soldier_npc_10056	105	14000052104
5937	soldier_npc_10056	106	14000052105
5938	soldier_npc_10056	107	14000052106
5939	soldier_npc_10056	108	14000052107
5940	soldier_npc_10056	109	14000052108
5941	soldier_npc_10056	110	14000052109
5942	soldier_npc_10057	1	1400005300
5943	soldier_npc_10057	2	1400005301
5944	soldier_npc_10057	3	1400005302
5945	soldier_npc_10057	4	1400005303
5946	soldier_npc_10057	5	1400005304
5947	soldier_npc_10057	6	1400005305
5948	soldier_npc_10057	7	1400005306
5949	soldier_npc_10057	8	1400005307
5950	soldier_npc_10057	9	1400005308
5951	soldier_npc_10057	10	1400005309
5952	soldier_npc_10057	11	1400005310
5953	soldier_npc_10057	12	1400005311
5954	soldier_npc_10057	13	1400005312
5955	soldier_npc_10057	14	1400005313
5956	soldier_npc_10057	15	1400005314
5957	soldier_npc_10057	16	1400005315
5958	soldier_npc_10057	17	1400005316
5959	soldier_npc_10057	18	1400005317
5960	soldier_npc_10057	19	1400005318
