Key值	商店标签1	商店标签2	商品标签3	道具排序	是否珍品	商品ID	抽象ID	等级	显示等级	货币类型	指导价格	是否触发警戒提示	回收警戒线	低价警告警戒线	高价警告警戒线	复制警戒线	购买限制	生效地区,不填即为全部生效
50000009	6	0	10	9	0	item101020503026	item101020503026	0	1	2	45000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000010	6	0	11	10	0	item101020503027	item101020503027	0	1	2	45000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000011	6	0	12	11	0	item101020503028	item101020503028	0	1	2	45000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000012	6	0	13	12	0	item101020503029	item101020503029	0	1	2	45000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000013	6	0	14	13	0	item101020503030	item101020503030	0	1	2	45000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000014	6	0	15	14	0	item101020503031	item101020503031	0	1	2	45000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000015	6	0	3	15	0	item101020503004	item101020503004	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000016	6	0	4	16	0	item101020503005	item101020503005	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000017	6	0	16	17	0	item101020503032	item101020503032	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000018	6	0	18	18	0	item101020503034	item101020503034	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000019	6	0	19	19	0	item101020503035	item101020503035	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000020	6	0	20	20	0	item101020503036	item101020503036	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000021	6	0	21	21	0	item101020503037	item101020503037	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000022	6	0	42	22	0	item101020503062	item101020503062	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000023	6	0	17	24	0	item101020503033	item101020503033	0	1	2	600000	0	0,0.5;11,0.5;31,0.5	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000024	6	0	22	25	0	item101020503038	item101020503038	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000025	6	0	23	26	0	item101020503039	item101020503039	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000026	6	0	24	27	0	item101020503040	item101020503040	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000027	6	0	25	28	0	item101020503041	item101020503041	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000028	6	0	26	29	0	item101020503042	item101020503042	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000030	6	0	40	31	0	item101020503056	item101020503056	0	1	2	600000	0	0,0.5;11,0.5;31,0.5	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000031	6	0	41	32	0	item101020503057	item101020503057	0	1	2	600000	0	0,0.5;11,0.5;31,0.5	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000032	6	0	39	33	0	item101020503061	item101020503061	0	1	2	600000	0	0,0.5;11,0.5;31,0.5	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000033	6	0	28	34	0	item101020503044	item101020503044	0	1	2	1800000	0	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000034	6	0	29	35	0	item101020503045	item101020503045	0	1	2	1800000	0	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000035	6	0	30	36	0	item101020503046	item101020503046	0	1	2	1800000	0	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000036	6	0	31	40	0	item101020503047	item101020503047	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000037	6	0	32	41	0	item101020503048	item101020503048	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000038	6	0	33	43	0	item101020503050	item101020503050	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000039	6	0	34	44	0	item101020503051	item101020503051	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000040	6	0	35	45	0	item101020503052	item101020503052	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000041	6	0	36	46	0	item101020503053	item101020503053	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000042	6	0	37	47	0	item101020503054	item101020503054	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000043	6	0	38	48	0	item101020503055	item101020503055	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000229	6	0	44	37	0	item101020503060	item101020503060	0	1	2	1800000	0	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000231	6	0	46	30	0	item101020503043	item101020503043	0	1	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000317	6	0	45	42	0	item101020503049	item101020503049	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000319	6	0	47	23	0	item101020503079	item101020503079	0	1	2	200000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000323	6	0	48	49	0	item101020503086	item101020503086	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000325	6	0	50	38	0	item101020503093	item101020503093	0	1	2	1800000	0	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000328	6	0	51	50	0	item101020503097	item101020503097	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000330	6	0	52	51	0	item101020503099	item101020503099	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	5
50000331	6	0	53	52	0	item101020503100	item101020503100	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	5
50000337	6	0	54	53	0	item101020514007	item101020514007	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000338	6	0	55	54	0	item101020514006	item101020514006	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000342	6	0	56	55	0	item101020514011	item101020514011	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000343	6	0	57	56	0	item101020514012	item101020514012	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000344	6	0	58	57	0	item101020514013	item101020514013	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000345	6	0	59	58	0	item101020514016	item101020514016	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000346	6	0	60	59	0	item101020514017	item101020514017	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000347	6	0	61	60	0	item101020514018	item101020514018	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000354	6	0	62	61	0	item101020514022	item101020514022	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000356	6	0	63	62	0	item101020514023	item101020514023	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000358	6	0	64	63	0	item101020514024	item101020514024	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000360	6	0	65	64	0	item101020514025	item101020514025	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000362	6	0	66	65	0	item101020514026	item101020514026	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000366	6	0	67	66	0	item101020514029	item101020514029	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000368	6	0	68	67	0	item101020514027	item101020514027	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000370	6	0	69	68	0	item101020514032	item101020514032	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000372	6	0	70	69	0	item101020514033	item101020514033	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000374	6	0	71	70	0	item101020514034	item101020514034	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000376	6	0	72	71	0	item101020514035	item101020514035	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000378	6	0	73	72	0	item101020514036	item101020514036	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000380	6	0	74	73	0	item101020514037	item101020514037	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000382	6	0	75	74	0	item101020514038	item101020514038	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000384	6	0	76	75	0	item101020514039	item101020514039	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000386	6	0	77	76	0	item101020514040	item101020514040	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000388	6	0	78	77	0	item101020514041	item101020514041	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000390	6	0	79	39	0	item101020514042	item101020514042	0	1	2	1800000	0	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;31,1.4;61,1.3;91,1.2;121,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000392	6	0	80	78	0	item101020514043	item101020514043	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
50000394	6	0	81	79	0	item101020514047	item101020514047	0	1	2	5000000	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000001	7	0	0	1	0	item9301050430001	item9301050430001	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000002	7	0	1	2	0	item9302050430001	item9302050430001	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000003	7	0	2	3	0	item9303050430001	item9303050430001	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000004	7	0	3	4	0	item9304050430001	item9304050430001	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000005	7	0	4	5	0	item9305050430001	item9305050430001	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000006	7	0	5	6	0	item9306050430001	item9306050430001	50	41	2	32000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000007	7	0	6	7	0	item9301060430001	item9301060430001	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000008	7	0	7	8	0	item9302060430001	item9302060430001	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000009	7	0	8	9	0	item9303060430001	item9303060430001	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000010	7	0	9	10	0	item9304060430001	item9304060430001	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000011	7	0	10	11	0	item9305060430001	item9305060430001	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60000012	7	0	11	12	0	item9306060430001	item9306060430001	60	51	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007001	7	0	12	13	0	item9301070430001	item9301070430001	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007002	7	0	13	14	0	item9302070430001	item9302070430001	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007003	7	0	14	15	0	item9303070430001	item9303070430001	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007004	7	0	15	16	0	item9304070430001	item9304070430001	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007005	7	0	16	17	0	item9305070430001	item9305070430001	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60007006	7	0	17	18	0	item9306070430001	item9306070430001	70	61	2	64000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;21,1.4;31,1.3;41,1.2;61,1.1	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009001	7	0	18	19	0	item9301090430001	item9301090430001	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009002	7	0	19	20	0	item9302090430001	item9302090430001	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009003	7	0	20	21	0	item9303090430001	item9303090430001	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009004	7	0	21	22	0	item9304090430001	item9304090430001	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009005	7	0	22	23	0	item9305090430001	item9305090430001	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
60009006	7	0	23	24	0	item9306090430001	item9306090430001	90	81	2	80000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;31,1.4;61,1.3	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000001	8	0	0	1	0	item162000120103	item162000120103	0	1	2	305400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000002	8	0	1	2	0	item162000120203	item162000120203	0	1	2	3005400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000003	8	0	2	3	0	item162000220103	item162000220103	0	1	2	305400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000004	8	0	3	4	0	item162000220203	item162000220203	0	1	2	305400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000005	8	0	4	5	0	item162000320103	item162000320103	0	1	2	305400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000006	8	0	5	6	0	item162000320203	item162000320203	0	1	2	305400	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000007	8	0	6	7	0	item162000120303	item162000120303	0	1	2	300000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000008	8	0	7	8	0	item162000120403	item162000120403	0	1	2	300000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000009	8	0	8	9	0	item162000220303	item162000220303	0	1	2	300000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000010	8	0	9	10	0	item162000220403	item162000220403	0	1	2	300000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000011	8	0	10	11	0	item162000320303	item162000320303	0	1	2	300000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000012	8	0	11	12	0	item162000320403	item162000320403	0	1	2	300000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000013	8	0	12	13	0	item162000320503	item162000320503	0	1	2	1500000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000014	8	0	13	14	0	item162000120507	item162000120507	0	1	2	5437400	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
70000015	8	0	14	15	0	item162000320607	item162000320607	0	1	2	5437400	1	0,0.6;11,0.6;31,0.6	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000001	9	0	0	13	0	item230000000101	item230000000101	0	70	2	2000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000002	9	0	1	14	0	item230000000102	item230000000102	0	70	2	2000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000003	9	0	2	15	0	item230000000103	item230000000103	0	70	2	2000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000004	9	0	3	16	0	item230000000104	item230000000104	0	70	2	2000000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000005	9	0	4	17	0	item230000000105	item230000000105	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000006	9	0	5	18	0	item230000000106	item230000000106	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000007	9	0	6	19	0	item230000000107	item230000000107	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000008	9	0	7	20	0	item230000000108	item230000000108	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000009	9	0	8	21	0	item230000000109	item230000000109	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000010	9	0	9	22	0	item230000000110	item230000000110	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000011	9	0	10	23	0	item230000000111	item230000000111	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
80000012	9	0	11	24	0	item230000000112	item230000000112	0	70	2	600000	0	0,0.1;11,0.1;31,0.1	0.000000	0.000000	0,2;11,2;31,2	0,0;41,6;51,10;60,13;65,16;70,19;75,22	
