流水	商店编号	商店分组	商店标签1	商品编号	道具排序	物品名	购买所需货币	购买价格	消耗兑换ID	消耗兑换道具数量	限购类型	限购数量	出售获得货币	出售价格	获得道具ID	获得道具数量	限售类型	限售数量	角色可见的等级	购买次数保留上限	需求公会圣器等级	需求英雄塔罗历史积分	需求活动军衔	兑换规则角标	需求家园等级	显示家园等级	地区渠道号
2067	1005	0	0	15	15	item21000000000002	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2068	1005	0	0	16	16	item21000000000005	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2069	1005	0	0	17	17	item21000000000008	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2070	1005	0	0	18	18	item21000000000010	45	80		0	4	1	45	48		0	0	0		0	0	0	0		0	0	
2071	1005	0	0	19	19	item21000000000012	45	120		0	4	1	45	72		0	0	0		0	0	0	0		0	0	
2072	1005	0	0	20	20	item21000000000015	45	80		0	4	1	45	48		0	0	0		0	0	0	0		0	0	
2073	1005	0	0	21	21	item21000000000017	45	60		0	4	1	45	36		0	0	0		0	0	0	0		0	0	
2074	1005	0	0	22	22	item21000000000032	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2075	1005	0	0	23	23	item21000000000001	45	40		0	4	1	45	24		0	0	0		0	0	0	0		0	0	
2076	1005	0	0	24	24	item21000000000004	45	40		0	4	1	45	24		0	0	0		0	0	0	0		0	0	
2077	1005	0	0	25	25	item21000000000007	45	40		0	4	1	45	24		0	0	0		0	0	0	0		0	0	
2078	1005	0	0	26	26	item21000000000014	45	35		0	4	1	45	21		0	0	0		0	0	0	0		0	0	
2079	1005	0	0	27	27	item21000000000022	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2080	1005	0	0	28	28	item21000000000023	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2081	1005	0	0	29	29	item21000000000024	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2082	1005	0	0	30	30	item21000000000025	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2083	1005	0	0	31	31	item21000000000026	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2084	1005	0	0	32	32	item21000000000027	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2085	1005	0	0	33	33	item21000000000031	45	45		0	4	1	45	27		0	0	0		0	0	0	0		0	0	
2086	1005	0	0	34	34	item2240000000001	45	180		0	4	1	45	108		0	0	0		0	0	0	0		0	0	
2087	1005	0	0	35	35	item2240000000002	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2088	1005	0	0	36	36	item2240000000003	45	160		0	4	1	45	96		0	0	0		0	0	0	0		0	0	
2089	1005	0	0	37	37	item2240000000004	45	120		0	4	1	45	72		0	0	0		0	0	0	0		0	0	
2090	1005	0	0	38	38	item2240000000005	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2091	1005	0	0	39	39	item2230000000001	45	100		0	4	1	45	60		0	0	0		0	0	0	0		0	0	
2092	1005	0	0	40	40	item2230000000002	45	60		0	4	1	45	36		0	0	0		0	0	0	0		0	0	
2093	1005	0	0	41	41	item2230000000003	45	90		0	4	1	45	54		0	0	0		0	0	0	0		0	0	
2094	1005	0	0	42	42	item2230000000004	45	70		0	4	1	45	42		0	0	0		0	0	0	0		0	0	
2095	1005	0	0	43	43	item2230000000005	45	60		0	4	1	45	36		0	0	0		0	0	0	0		0	0	
2096	1005	0	0	44	44	item2220000000001	45	65		0	4	1	45	39		0	0	0		0	0	0	0		0	0	
2097	1005	0	0	45	45	item2220000000002	45	35		0	4	1	45	21		0	0	0		0	0	0	0		0	0	
2098	1005	0	0	46	46	item2220000000003	45	55		0	4	1	45	33		0	0	0		0	0	0	0		0	0	
2099	1005	0	0	47	47	item2220000000004	45	40		0	4	1	45	24		0	0	0		0	0	0	0		0	0	
2100	1005	0	0	48	48	item2220000000005	45	35		0	4	1	45	21		0	0	0		0	0	0	0		0	0	
2101	1006	0	0	1	1	item90000000124	52	50000		0	5	1	0	0		0	0	0	60,999	0	0	0	0		0	0	
2102	1006	0	0	2	2	item90000000125	52	10000		0	3	1	0	0		0	0	0	60,999	0	0	0	0		0	0	
2103	1006	0	0	3	3	item8103010131003	52	100		0	3	10	0	0		0	0	0	60,999	0	0	0	0		0	0	
2104	1006	0	0	4	4	item171002010002	52	100		0	2	10	0	0		0	0	0	60,999	0	0	0	0		0	0	
2105	1006	0	0	5	5	item171002010001	52	50		0	2	40	0	0		0	0	0	60,999	0	0	0	0		0	0	
2106	1006	0	0	6	6	item102000020251	52	200		0	2	10	0	0		0	0	0	60,999	0	0	0	0		0	0	
2107	1006	0	0	8	11	item17908000000011	52	50		0	2	10	0	0		0	0	0	65,999	0	0	0	0		0	0	
2108	1006	0	0	9	12	item17908000000012	52	150		0	5	50	0	0		0	0	0	65,999	0	0	0	0		0	0	
2109	1006	0	0	10	13	item17909000000002	52	5		0	2	50	0	0		0	0	0	65,999	0	0	0	0		0	0	
2110	1006	0	0	11	14	item17909000000003	52	20		0	5	10	0	0		0	0	0	65,999	0	0	0	0		0	0	
2111	1006	0	0	12	15	item17908000000001	52	60		0	2	10	0	0		0	0	0	65,999	0	0	0	0		0	0	
2112	1006	0	0	13	16	item171000101081	52	2500		0	2	1	0	0		0	0	0	68,999	0	0	0	0		0	0	
2113	1006	0	0	14	17	item17908000000004	52	120		0	2	2	0	0		0	0	0	70,999	0	0	0	0		0	0	
2114	1006	0	0	15	18	item230000000004	52	120		0	2	10	0	0		0	0	0	70,999	0	0	0	0		0	0	
2115	1006	0	0	16	19	item230000000005	52	400		0	5	50	0	0		0	0	0	70,999	0	0	0	0		0	0	
2116	1006	0	0	17	20	item18000000000016	52	500		0	2	2	0	0		0	0	0	76,999	0	0	0	0		0	0	
2117	1006	0	0	18	21	item18000000000013	52	4000		0	3	2	0	0		0	0	0	76,999	0	0	0	0		0	0	
2118	1006	0	0	19	22	item107999900013	52	16000		0	3	1	0	0		0	0	0	80,999	0	0	0	0		0	0	
2119	1006	0	0	20	7	item17908000000013	52	500		0	2	20	0	0		0	0	0	60,999	0	0	0	0		0	0	
2120	1006	0	0	21	8	item171002000001	52	5		0	2	100	0	0		0	0	0	76,999	0	0	0	0		0	0	
2121	1006	0	0	22	9	item171002000002	52	50		0	2	100	0	0		0	0	0	76,999	0	0	0	0		0	0	
2122	1006	0	0	23	10	item91000000377	52	1500		0	2	10	0	0		0	0	0	80,999	0	0	0	0		0	0	
2123	1007	0	0	1	1	item2400000000002	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2124	1007	0	0	2	2	item2400000000003	50	400		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2125	1007	0	0	3	3	item2410000000001	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2126	1007	0	0	4	4	item2410000000002	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2127	1007	0	0	5	5	item2410000000003	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2128	1007	0	0	6	6	item2410000000004	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2129	1007	0	0	7	7	item2410000000005	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2130	1007	0	0	8	8	item2410000000006	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2131	1007	0	0	9	9	item2410000000007	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2132	1007	0	0	10	10	item2410000000008	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2133	1007	0	0	11	11	item2410000000009	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2134	1007	0	0	12	12	item2410000000010	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2135	1007	0	0	13	13	item2410000000011	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2136	1007	0	0	14	14	item2410000000012	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2137	1007	0	0	15	15	item2410000000013	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2138	1007	0	0	16	16	item2410000000014	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2139	1007	0	0	17	17	item2410000000015	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2140	1007	0	0	18	18	item2410000000016	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2141	1007	0	0	19	19	item2410000000017	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2142	1007	0	0	20	20	item2410000000018	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2143	1007	0	0	21	21	item2410000000019	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2144	1007	0	0	22	22	item2410000000020	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2145	1007	0	0	23	23	item2410000000021	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2146	1007	0	0	24	24	item2410000000022	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2147	1007	0	0	25	25	item2410000000023	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2148	1007	0	0	26	26	item2410000000024	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2149	1007	0	0	27	27	item2410000000025	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2150	1007	0	0	28	28	item2410000000026	50	250		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2151	1007	0	0	29	29	item2410000000027	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2152	1007	0	0	30	30	item2410000000028	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2153	1007	0	0	31	31	item2410000000029	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2154	1007	0	0	32	32	item2410000000030	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2155	1007	0	0	33	33	item2410000000031	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2156	1007	0	0	34	34	item2410000000032	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2157	1007	0	0	35	35	item2410000000033	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2158	1007	0	0	36	36	item2410000000034	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2159	1007	0	0	37	37	item2410000000035	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2160	1007	0	0	38	38	item2410000000036	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2161	1007	0	0	39	39	item2410000000037	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2162	1007	0	0	40	40	item2410000000038	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2163	1007	0	0	41	41	item2410000000039	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2164	1007	0	0	42	42	item2410000000040	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2165	1007	0	0	43	43	item2410000000041	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2166	1007	0	0	44	44	item2410000000042	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2167	1007	0	0	45	45	item2410000000043	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2168	1007	0	0	46	46	item2410000000044	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2169	1007	0	0	47	47	item2410000000045	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2170	1007	0	0	48	48	item2410000000046	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2171	1007	0	0	49	49	item2410000000047	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2172	1007	0	0	50	50	item2410000000048	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2173	1007	0	0	51	51	item2410000000049	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2174	1007	0	0	52	52	item2410000000050	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2175	1007	0	0	53	53	item2410000000051	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2176	1007	0	0	54	54	item2410000000052	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2177	1007	0	0	55	55	item2410000000053	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2178	1007	0	0	56	56	item2410000000054	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2179	1007	0	0	57	57	item2410000000055	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2180	1007	0	0	58	58	item2410000000056	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2181	1007	0	0	59	59	item2410000000057	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2182	1007	0	0	60	60	item2410000000058	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2183	1007	0	0	61	61	item2410000000059	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2184	1007	0	0	62	62	item2410000000060	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2185	1007	0	0	63	63	item2410000000061	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2186	1007	0	0	64	64	item2420000000001	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2187	1007	0	0	65	65	item2420000000002	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2188	1007	0	0	66	66	item2420000000003	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2189	1007	0	0	67	67	item2420000000004	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2190	1007	0	0	68	68	item2420000000005	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2191	1007	0	0	69	69	item2420000000006	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2192	1007	0	0	70	70	item2420000000007	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2193	1007	0	0	71	71	item2420000000008	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2194	1007	0	0	72	72	item2420000000009	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2195	1007	0	0	73	73	item2420000000010	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2196	1007	0	0	74	74	item2420000000011	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2197	1007	0	0	75	75	item2420000000012	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2198	1007	0	0	76	76	item2420000000013	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2199	1007	0	0	77	77	item2420000000014	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2200	1007	0	0	78	78	item2420000000015	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2201	1007	0	0	79	79	item2420000000016	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2202	1007	0	0	80	80	item2420000000017	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2203	1007	0	0	81	81	item2420000000018	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2204	1007	0	0	82	82	item2420000000019	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2205	1007	0	0	83	83	item2420000000020	50	160		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2206	1007	0	0	84	84	item2420000000021	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2207	1007	0	0	85	85	item2420000000022	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2208	1007	0	0	86	86	item2420000000023	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2209	1007	0	0	87	87	item2420000000024	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2210	1007	0	0	88	88	item2420000000025	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2211	1007	0	0	89	89	item2420000000026	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2212	1007	0	0	90	90	item2420000000027	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2213	1007	0	0	91	91	item2420000000028	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2214	1007	0	0	92	92	item2420000000029	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2215	1007	0	0	93	93	item2420000000030	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2216	1007	0	0	94	94	item2420000000031	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2217	1007	0	0	95	95	item2420000000032	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2218	1007	0	0	96	96	item2420000000033	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2219	1007	0	0	97	97	item2420000000034	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2220	1007	0	0	98	98	item2420000000035	50	120		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2221	1007	0	0	99	99	item2420000000036	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2222	1007	0	0	100	100	item2420000000037	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2223	1007	0	0	101	101	item2420000000038	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2224	1007	0	0	102	102	item2420000000039	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2225	1007	0	0	103	103	item2420000000040	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2226	1007	0	0	104	104	item2420000000041	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2227	1007	0	0	105	105	item2420000000042	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2228	1007	0	0	106	106	item2420000000043	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2229	1007	0	0	107	107	item2420000000044	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2230	1007	0	0	108	108	item2420000000045	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2231	1007	0	0	109	109	item2430000000001	50	280		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2232	1007	0	0	110	110	item2430000000002	50	280		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2233	1007	0	0	111	111	item2430000000003	50	280		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2234	1007	0	0	112	112	item2430000000004	50	180		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2235	1007	0	0	113	113	item2430000000005	50	180		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2236	1007	0	0	114	114	item2430000000006	50	180		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2237	1007	0	0	115	115	item2430000000007	50	80		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2238	1007	0	0	116	116	item2440000000001	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2239	1007	0	0	117	117	item2440000000002	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2240	1007	0	0	118	118	item2440000000003	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2241	1007	0	0	119	119	item2440000000004	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2242	1007	0	0	120	120	item2440000000005	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2243	1007	0	0	121	121	item2440000000006	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2244	1007	0	0	122	122	item2440000000007	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2245	1007	0	0	123	123	item2440000000008	50	150		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2246	1007	0	0	124	124	item2440000000009	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2247	1007	0	0	125	125	item2440000000010	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2248	1007	0	0	126	126	item2440000000011	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2249	1007	0	0	127	127	item2440000000012	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2250	1007	0	0	128	128	item2440000000013	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2251	1007	0	0	129	129	item2440000000014	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2252	1007	0	0	130	130	item2440000000015	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2253	1007	0	0	131	131	item2440000000016	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2254	1007	0	0	132	132	item2440000000017	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2255	1007	0	0	133	133	item2440000000018	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2256	1007	0	0	134	134	item2440000000019	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2257	1007	0	0	135	135	item2440000000020	50	100		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2258	1007	0	0	136	136	item2440000000021	50	65		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2259	1007	0	0	137	137	item2440000000022	50	65		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2260	1007	0	0	138	138	item2440000000023	50	65		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2261	1007	0	0	139	139	item2440000000024	50	65		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2262	1007	0	0	140	140	item2440000000025	50	50		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2263	1007	0	0	141	141	item2440000000026	50	50		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2264	1007	0	0	142	142	item2440000000027	50	50		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2265	1007	0	0	143	143	item2440000000028	50	50		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2266	1007	0	0	144	144	item2450000000001	50	200		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2267	1007	0	0	145	145	item2450000000002	50	350		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2268	1007	0	0	146	146	item2450000000003	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2269	1007	0	0	147	147	item2450000000004	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2270	1007	0	0	148	148	item2450000000005	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2271	1007	0	0	149	149	item2450000000006	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2272	1007	0	0	150	150	item2450000000007	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2273	1007	0	0	151	151	item2450000000008	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2274	1007	0	0	152	152	item2450000000009	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2275	1007	0	0	153	153	item2450000000010	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2276	1007	0	0	154	154	item2450000000011	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2277	1007	0	0	155	155	item2450000000012	50	450		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2278	1007	0	0	156	156	item2450000000013	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2279	1007	0	0	157	157	item2450000000014	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2280	1007	0	0	158	158	item2450000000015	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2281	1007	0	0	159	159	item2450000000016	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2282	1007	0	0	160	160	item2450000000017	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2283	1007	0	0	161	161	item2450000000018	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2284	1007	0	0	162	162	item2450000000019	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2285	1007	0	0	163	163	item2450000000020	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2286	1007	0	0	164	164	item2450000000021	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2287	1007	0	0	165	165	item2450000000022	50	600		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2288	1007	0	0	166	166	item2450000000023	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2289	1007	0	0	167	167	item2450000000024	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2290	1007	0	0	168	168	item2450000000025	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2291	1007	0	0	169	169	item2450000000026	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2292	1007	0	0	170	170	item2450000000027	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2293	1007	0	0	171	171	item2450000000028	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2294	1007	0	0	172	172	item2450000000029	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2295	1007	0	0	173	173	item2450000000030	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2296	1007	0	0	174	174	item2450000000031	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2297	1007	0	0	175	175	item2450000000032	50	750		0	4	1	0	0		0	0	0		0	0	0	0		0	0	
2298	1008	0	0	1	1	item127000065001	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2299	1008	0	0	2	2	item127000065002	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2300	1008	0	0	3	3	item127000065003	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2301	1008	0	0	4	4	item127000065004	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2302	1008	0	0	5	5	item127000065005	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2303	1008	0	0	6	6	item127000065006	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2304	1008	0	0	7	7	item127000065007	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2305	1008	0	0	8	8	item127000065008	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2306	1008	0	0	9	9	item127000065009	53	50		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2307	1008	0	0	10	10	item127000065010	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2308	1008	0	0	11	11	item127000065011	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2309	1008	0	0	12	12	item127000065012	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2310	1008	0	0	13	13	item127000065013	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2311	1008	0	0	14	14	item127000065014	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2312	1008	0	0	15	15	item127000065015	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2313	1008	0	0	16	16	item127000065016	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2314	1008	0	0	17	17	item127000065017	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2315	1008	0	0	18	18	item127000065018	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2316	1008	0	0	19	19	item127000065019	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2317	1008	0	0	20	20	item127000065020	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2318	1008	0	0	21	21	item127000065021	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2319	1008	0	0	22	22	item127000065022	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
2320	1008	0	0	23	23	item127000065023	53	100		0	0	0	0	0		0	0	0		0	0	0	0		0	0	
