装备ID	类ID	默认装备名	使用职业限制	所属等级段	穿戴等级限制	装备部位	装备品质	物品等级	物品等级描述	装备潜力值	叠加数量	可拥有数量上限	整理权重	绑定道具ID	组ID	道具描述	默认道具Icon	装备预览图	交易锁定时间	分解产物	货币种类	货币公式类型	出售公式ID	背包标签	掉落表现	脚本	流程ID	属性值ID	拾取表现	男角穿戴装备后附加的特效id	女角穿戴装备后附加的特效id	套装ID	男性模型	女性模型	武器高模特效	武器低模特效	获取通知	获取途径	是否衣橱时装转换	转换的道具ID	男性装备道具Icon	女性性装备道具Icon	男性装备道具名字	女性性装备道具名字	稀有道具是否展示	未鉴定装备	判断稀有道具
equip305110541004	3051105004	EquipName_305110511004	4	110	103	5	4	1782	3	130	1	9999	7000	0	0	EquipDes_305080541004	equip_305020221008	equip_305020221008	604800	item8103015110405,70;item8103015110407,278;item8103015110303,42;item8103015110416,96;item8103015110417,5	1	2	22000	1	112	EquipItem		305110541004	1	1		10405404	c008_bottoms801_t1	c004_bottoms801_t1	0	0	Notice_Receive_Item	65	0		equip_305020221008	equip_305020221004	EquipName_305110511004	EquipName_305110511004			1
equip305110541005	3051105005	EquipName_305110511005	5	110	103	5	4	1782	3	130	1	9999	7000	0	0	EquipDes_305080541005	equip_305020221005	equip_305020221005	604800	item8103015110405,70;item8103015110407,278;item8103015110303,42;item8103015110416,96;item8103015110417,5	1	2	22000	1	112	EquipItem		305110541005	1	1		10405405	c005_bottoms801_t1	c005_bottoms801_t1	0	0	Notice_Receive_Item	65	0		equip_305020221005	equip_305020221005	EquipName_305110511005	EquipName_305110511005			1
equip305110541006	3051105006	EquipName_305110511006	6	110	103	5	4	1782	3	130	1	9999	7000	0	0	EquipDes_305080541006	equip_305020221006	equip_305020221006	604800	item8103015110405,70;item8103015110407,278;item8103015110303,42;item8103015110416,96;item8103015110417,5	1	2	22000	1	112	EquipItem		305110541006	1	1		10405406	c006_bottoms801_t1	c006_bottoms801_t1	0	0	Notice_Receive_Item	65	0		equip_305020221006	equip_305020221006	EquipName_305110511006	EquipName_305110511006			1
equip306110211000	3061102000	EquipName_306110211000		110	101	6	1	453	1	110	1	9999	7000	0	0				604800	item1000,5500;item8103010111006,1	1	2	5500	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110211001	3061102001	EquipName_306110211001	1	110	101	6	1	453	1	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,5500;item8103010111006,1	1	2	5500	1	113	EquipItem		306110211001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110211002	3061102002	EquipName_306110211002	2	110	101	6	1	453	1	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,5500;item8103010111006,1	1	2	5500	1	113	EquipItem		306110211002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110211003	3061102003	EquipName_306110211003	3	110	101	6	1	453	1	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,5500;item8103010111006,1	1	2	5500	1	113	EquipItem		306110211003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110211004	3061102004	EquipName_306110211004	4	110	101	6	1	453	1	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,5500;item8103010111006,1	1	2	5500	1	113	EquipItem		306110211004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110211005	3061102005	EquipName_306110211005	5	110	101	6	1	453	1	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,5500;item8103010111006,1	1	2	5500	1	113	EquipItem		306110211005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110211006	3061102006	EquipName_306110211006	6	110	101	6	1	453	1	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,5500;item8103010111006,1	1	2	5500	1	113	EquipItem		306110211006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
equip306110221000	3061102000	EquipName_306110211000		110	101	6	2	907	1	110	1	9999	7000	0	0				604800	item1000,11000;item8103010111006,2	1	2	11000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110221001	3061102001	EquipName_306110211001	1	110	101	6	2	907	1	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,11000;item8103010111006,2	1	2	11000	1	113	EquipItem		306110221001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110221002	3061102002	EquipName_306110211002	2	110	101	6	2	907	1	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,11000;item8103010111006,2	1	2	11000	1	113	EquipItem		306110221002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110221003	3061102003	EquipName_306110211003	3	110	101	6	2	907	1	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,11000;item8103010111006,2	1	2	11000	1	113	EquipItem		306110221003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110221004	3061102004	EquipName_306110211004	4	110	101	6	2	907	1	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,11000;item8103010111006,2	1	2	11000	1	113	EquipItem		306110221004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110221005	3061102005	EquipName_306110211005	5	110	101	6	2	907	1	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,11000;item8103010111006,2	1	2	11000	1	113	EquipItem		306110221005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110221006	3061102006	EquipName_306110211006	6	110	101	6	2	907	1	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,11000;item8103010111006,2	1	2	11000	1	113	EquipItem		306110221006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
equip306110231000	3061102000	EquipName_306110211000		110	101	6	3	1020	1	110	1	9999	7000	0	0				604800	item1000,16500;item8103010111006,3	1	2	16500	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110231001	3061102001	EquipName_306110211001	1	110	101	6	3	1020	1	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110231001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110231002	3061102002	EquipName_306110211002	2	110	101	6	3	1020	1	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110231002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110231003	3061102003	EquipName_306110211003	3	110	101	6	3	1020	1	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110231003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110231004	3061102004	EquipName_306110211004	4	110	101	6	3	1020	1	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110231004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110231005	3061102005	EquipName_306110211005	5	110	101	6	3	1020	1	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110231005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110231006	3061102006	EquipName_306110211006	6	110	101	6	3	1020	1	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110231006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
equip306110232000	3061102000	EquipName_306110211000		110	101	6	3	1077	2	110	1	9999	7000	0	0				604800	item1000,16500;item8103010111006,3	1	2	16500	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110232001	3061102001	EquipName_306110211001	1	110	101	6	3	1077	2	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110232001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110232002	3061102002	EquipName_306110211002	2	110	101	6	3	1077	2	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110232002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110232003	3061102003	EquipName_306110211003	3	110	101	6	3	1077	2	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110232003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110232004	3061102004	EquipName_306110211004	4	110	101	6	3	1077	2	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110232004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110232005	3061102005	EquipName_306110211005	5	110	101	6	3	1077	2	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110232005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110232006	3061102006	EquipName_306110211006	6	110	101	6	3	1077	2	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110232006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
equip306110233000	3061102000	EquipName_306110211000		110	101	6	3	1134	3	110	1	9999	7000	0	0				604800	item1000,16500;item8103010111006,3	1	2	16500	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110233001	3061102001	EquipName_306110211001	1	110	101	6	3	1134	3	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110233001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110233002	3061102002	EquipName_306110211002	2	110	101	6	3	1134	3	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110233002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110233003	3061102003	EquipName_306110211003	3	110	101	6	3	1134	3	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110233003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110233004	3061102004	EquipName_306110211004	4	110	101	6	3	1134	3	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110233004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110233005	3061102005	EquipName_306110211005	5	110	101	6	3	1134	3	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110233005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110233006	3061102006	EquipName_306110211006	6	110	101	6	3	1134	3	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,16500;item8103010111006,3	1	2	16500	1	113	EquipItem		306110233006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
equip306110241000	3061102000	EquipName_306110211000		110	101	6	4	1020	1	110	1	9999	7000	0	0				604800	item1000,22000;item8103010111006,4	1	2	22000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110241001	3061102001	EquipName_306110211001	1	110	101	6	4	1020	1	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110241001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110241002	3061102002	EquipName_306110211002	2	110	101	6	4	1020	1	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110241002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110241003	3061102003	EquipName_306110211003	3	110	101	6	4	1020	1	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110241003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110241004	3061102004	EquipName_306110211004	4	110	101	6	4	1020	1	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110241004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110241005	3061102005	EquipName_306110211005	5	110	101	6	4	1020	1	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110241005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110241006	3061102006	EquipName_306110211006	6	110	101	6	4	1020	1	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110241006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
equip306110242000	3061102000	EquipName_306110211000		110	101	6	4	1077	2	110	1	9999	7000	0	0				604800	item1000,22000;item8103010111006,4	1	2	22000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_306110211000	EquipName_306110211000			0
equip306110242001	3061102001	EquipName_306110211001	1	110	101	6	4	1077	2	110	1	9999	7000	0	0		equip_306040523001	equip_306040523001	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110242001	0			0			0	0	Notice_Receive_Item	1	0		equip_306040523001	equip_306040523001	EquipName_306110211001	EquipName_306110211001		unidfequip306110220001	0
equip306110242002	3061102002	EquipName_306110211002	2	110	101	6	4	1077	2	110	1	9999	7000	0	0		equip_306050523002	equip_306050523002	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110242002	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523002	equip_306050523002	EquipName_306110211002	EquipName_306110211002		unidfequip306110220002	0
equip306110242003	3061102003	EquipName_306110211003	3	110	101	6	4	1077	2	110	1	9999	7000	0	0		equip_306050523007	equip_306050523007	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110242003	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523007	equip_306050523003	EquipName_306110211003	EquipName_306110211003		unidfequip306110220003	0
equip306110242004	3061102004	EquipName_306110211004	4	110	101	6	4	1077	2	110	1	9999	7000	0	0		equip_306050523008	equip_306050523008	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110242004	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523008	equip_306050523004	EquipName_306110211004	EquipName_306110211004		unidfequip306110220004	0
equip306110242005	3061102005	EquipName_306110211005	5	110	101	6	4	1077	2	110	1	9999	7000	0	0		equip_306050523005	equip_306050523005	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110242005	0			0			0	0	Notice_Receive_Item	1	0		equip_306050523005	equip_306050523005	EquipName_306110211005	EquipName_306110211005		unidfequip306110220005	0
equip306110242006	3061102006	EquipName_306110211006	6	110	101	6	4	1077	2	110	1	9999	7000	0	0		equip_306030111006	equip_306030111006	604800	item1000,22000;item8103010111006,4	1	2	22000	1	113	EquipItem		306110242006	0			0			0	0	Notice_Receive_Item	1	0		equip_306030111006	equip_306030111006	EquipName_306110211006	EquipName_306110211006		unidfequip306110220006	0
