NPC编号	对象类型	NPC类型	头像显示	描边参数	头像	名字	功能名称	名称位置	小地图标志	场景头上icon	附近显示npc	模型编号	模型缩放	挂件模型	特殊icon	动作集	随机动作列表	是否转向	圆柱高度	圆柱半径	对话显示修正	对话显示缩放	对话摄像机位置修正	对话摄像机角度修正	特殊对话摄像机位置修正	特殊对话摄像机角度修正	送礼(聚焦)摄像机位置修正	送礼(聚焦)摄像机角度修正	是否不能被其他npc选择	常驻美术特效	模型效果	阻挡信息
npc_szellpeakshow_100102	FuncNpc	1	1	1	JobPotrait_sp02	NpcName_killstar_002		0,1.2,0				c002|face|c002_face001_t1|head|c002_head507_t1|clothes|c002_clothes507_t1|weapon|c002_weapon507_t1	1.200000			1001001		0	2.100000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_szellpeakshow_100103	FuncNpc	1	1	1	JobPotrait_sp08	NpcName_killstar_003		0,1.2,0				c003|face|c003_face001_t1|head|c003_head507_t1|clothes|c003_clothes507_t1|weapon|c003_weapon507_t1	1.200000			1002001		0	2.200000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_szellpeakshow_100104	FuncNpc	1	1	1	JobPotrait_sp05	NpcName_killstar_004		0,1.2,0				c004|face|c004_face001_t1|head|c004_head507_t1|clothes|c004_clothes507_t1|weapon|c004_weapon507_t1	1.200000			1002001		0	2.100000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_szellpeakshow_100105	FuncNpc	1	1	1	JobPotrait_sp04	NpcName_killstar_005		0,1.2,0				c005|face|c005_face001_t1|head|c005_head507_t1|parta|c005_parta507_t1|clothes|c005_clothes507_t1|weapon|c005_weapon507_t1	1.200000			1002001		0	2.200000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_szellpeakshow_100106	FuncNpc	1	1	1	JobPotrait_sp03	NpcName_killstar_006		0,1.2,0				c006|face|c006_face001_t1|head|c006_head507_t1|clothes|c006_clothes507_t1|weapon|c006_weapon507_t1	1.200000			1002001		0	2.100000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_szellpeakshow_100107	FuncNpc	1	1	1	JobPotrait_sp01	NpcName_killstar_007		0,1.2,0				c007|face|c007_face001_t1|head|c007_head507_t1|clothes|c007_clothes507_t1|weapon|c007_weapon507_t1	1.200000			1002001		0	2.200000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_szellpeakshow_100108	FuncNpc	1	1	1	JobPotrait_sp02	NpcName_killstar_008		0,1.2,0				c008|face|c008_face001_t1|head|c008_head507_t1|clothes|c008_clothes507_t1|weapon|c008_weapon507_t1	1.200000			1002001		0	2.100000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_35004_timetrigger_01	FuncNpc	1	0	1		NpcName_35004_timetrigger_01							1.000000			5001002		0	3.000000	0.500000		1.000000	0,0,0	0,0,0					1	30335	0	
npc_35004_timetrigger_02	FuncNpc	1	0	1		NpcName_35004_timetrigger_02							1.000000			5001002		0	3.000000	0.500000		1.000000	0,0,0	0,0,0					1	30335	0	
npc_starawake_10001	FuncNpc	1	1	1	jobdackstar_001	NpcName_dackstar_001		0,1.2,0				c001|bottoms|c001_bottoms007_t1|clothes|c001_clothes007_t1|shoulder|c001_shoulder007_t1|weapon|c001_weapon107_t1|face|c001_face001_t1|head|c001_head107_t1	1.200000			1002001		1	2.200000	0.500000		1.000000	0,0,0	0,0,0					1	30343	0	
npc_101701	FuncNpc	1	1	1	n029_portrait01	NpcName_10042		0,1.2,0				n029|body|n029_body_t1	1.000000			3004003		1	2.060000	0.500000	0.1,-0.2,-0.5	1.000000	0,0,0	0,0,0					1		0	
npc_101311	FuncNpc	1	1	1	b004_portrait01	name_b004		0,1.2,0				b004|body|b004_body_t1	1.000000			3003004		1	4.500000	1.500000	-1,-2.2,7	1.000000	0,0,0	0,0,0					1		0	
npc_101041	FuncNpc	1	1	1	b001_portrait01	name_b001		0,1.2,0				b001|body|b001_body_t1	1.000000			3000004		1	4.500000	1.500000	-1,-1,7	1.000000	0,0,0	0,0,0					1		0	
npc_star001	FuncNpc	1	1	1		NpcName_star_001		0,1.2,0					4.000000			0		0	1.600000	0.500000		1.000000	0,0,0	0,0,0					1	10279	0	
npc_star002	FuncNpc	9	1	1		NpcName_star_002		0,1.2,0					1.000000			0		0	3.600000	1.000000		1.000000	0,0,0	0,0,0					1	10000067	0	
npc_starawake_10002	FuncNpc	1	1	1	jobdackstar_001	NpcName_dackstar_001		0,1.2,0				c001|bottoms|c001_bottoms007_t1|clothes|c001_clothes007_t1|shoulder|c001_shoulder007_t1|weapon|c001_weapon107_t1|face|c001_face001_t1|head|c001_head107_t1	1.200000			1002001		1	2.200000	0.500000		1.000000	0,0,0	0,0,0					1	30343	0	
npc_101592	FuncNpc	1	1	1	n906_portrait02	NpcName_10159	FunctionName_10159	0,1.2,0				n906|body|n906_body_t2	0.850000			3001103		1	1.810000	0.500000	-0.1,-0.55,0.3	1.000000	0,0,0	0,0,0					1		0	
npc_starawake_10003	FuncNpc	1	1	1	b010_portrait02	NpcName_starawake_10003		0,1.2,0				b010|body|b010_body_t2|parta|b010_parta_t2	1.000000			3012004		0	5.500000	1.950000	-0.7,-2,5	1.000000	0,0,0	0,0,0					1	30343	0	
npc_30009_statue_cs001	FuncNpc	1		0				0,1.2,0					0.000000			0		0	5.500000	1.950000		0.000000	0,0,0	0,0,0					0	2000004	0	
npc_30009_statue_cs002	FuncNpc	1		0				0,1.2,0					0.000000			0		0	5.500000	1.950000		0.000000	0,0,0	0,0,0					0	2000005	0	
npc_30009_statue_cs003	FuncNpc	1		0				0,1.2,0					0.000000			0		0	5.500000	1.950000		0.000000	0,0,0	0,0,0					0	2000005	0	
npc_300093_nangua	FuncNpc	1	1	1	m929_portrait01	NpcName_nagua300093		0,1.2,0				m929|body|m929_body_t1	1.000000			2057002		0	3.960000	0.500000	0,-0.2,0	1.000000	0,0,0	0,0,0					1		0	
npc_300093_shix	FuncNpc	1	1	1	m059_portrait01	NpcName_shix300094		0,1.2,0				m059|body|m059_body_t1	2.000000			11059002		0	2.500000	1.200000	0.9,1.1	1.000000	0,0,0	0,0,0					1		0	
npc_300093_zs	FuncNpc	1		0				0,1.2,0					0.000000			0		0	4.000000	1.000000		0.000000	0,0,0	0,0,0					1	10000015	0	
npc_300093_st	FuncNpc	1		0				0,1.2,0				g556|body|g556_body_t1	1.000000			0		0	4.000000	1.000000		0.000000	0,0,0	0,0,0					1		0	
npc_300093_zs_01	FuncNpc	1		0				0,1.2,0					0.000000			0		0	4.000000	1.000000		0.000000	0,0,0	0,0,0					1		0	
npc_300093_zs_02	FuncNpc	1		0				0,1.2,0					0.000000			0		0	4.000000	1.000000		0.000000	0,0,0	0,0,0					1		0	
npc_sail_10001	FuncNpc	1	1	1	n027_portrait01	SailNpcName_10001		0,1.2,0				n027|body|n027_body_t1	1.000000			3004003		1	1.730000	0.500000	0,0,-0.3	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10002	FuncNpc	1	1	1	n021_portrait01	SailNpcName_10002		0,1.2,0				n021|body|n021_body_t1	1.000000			3003003		1	2.070000	0.500000	-0.15,0.3,0	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10003	FuncNpc	1	1	1	m021_portrait02	SailNpcName_10003		0,1.2,0				m021|body|m021_body_t2	1.000000			2000002		1	1.150000	0.500000	-0.05,0.5,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10004	FuncNpc	1	1	1	c999_portrait01	SailNpcName_10004		0,1.2,0				c999|weapon|c999_weapon001_t1|clothes|c999_clothes001_t1|face|c999_face001_t1|head|c999_head001_t1	1.000000			3073103		1	1.900000	0.500000	0,-0.2,-0.3	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10005	FuncNpc	1	1	1	m057_portraitc02	SailNpcName_10005		0,1.2,0				m057|body|m057_body_t2|parta|m057_parta_t2	1.000000			11057002		1	3.390000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10006	FuncNpc	1	1	1	n019_portrait01	SailNpcName_10006		0,1.2,0				n019|body|n019_body_t1	1.000000			3006003		1	1.870000	0.500000	-0.02,0,-0.5	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10007	FuncNpc	1	1	1	n021_portrait01	SailNpcName_10007		0,1.2,0				n021|body|n021_body_t1	1.000000			3003003		1	2.070000	0.500000	-0.15,0.3,0	1.000000	0,0,0	0,0,0					1		0	
npc_sail_10008	FuncNpc	1	1	1	n001_portrait01	SailNpcName_10008		0,1.2,0				n001|body|n001_body_t1|parta|n001_parta_t1|partb|n001_partb_t1|partc|n001_partc_t1	1.000000			3000003		0	1.520000	1.000000		1.000000	0,0,0	0,0,0					1		0	
npc_400040_light	FuncNpc	1	1	1		NpcName_10085		0,1.2,0				n900|body|n900_body_t1	1.000000			3001103		0	1.810000	0.500000	0,-0.05,-0.2	1.000000	0,0,0	0,0,0					1		0	
npc_homland_housedoor	FuncNpc	1	0	0				0,1.2,0					1.000000			0		0	1.000000	0.000000		1.000000	0,0,0	0,0,0					0	10000016	0	
npc_homland_landdoor	FuncNpc	1	0	0				0,1.2,0					1.000000			0		0	1.000000	0.000000		1.000000	0,0,0	0,0,0					0	10000016	0	
npc_homelane_door	FuncNpc	1	0	0				0,1,2,0				g068|body|g068_body_t1	1.000000			3000003		0	1.000000	0.000000		1.000000	0,0,0	0,0,0					0		0	
npc_cookiespet	FuncNpc	1	0	1				0,1.2,0				p019|body|p019_body_t1	1.000000			20		0	1.200000	0.500000		0.000000	0,0,0	0,0,0					0		0	
npc_zonepet	FuncNpc	1	0	1				0,1.2,0				p017|body|p017_body_t1	1.100000			20		0	1.200000	0.500000		0.000000	0,0,0	0,0,0					0		0	
npc_ditujiantou	FuncNpc	1	0	0				0,1.2,0					1.000000			0		0	1.200000	0.000000		0.000000	0,0,0	0,0,0					0	11019	0	
npc_ditujiantou_hl	FuncNpc	1	0	0				0,1.2,0					1.000000			0		0	1.200000	0.000000		0.000000	0,0,0	0,0,0					0	11019	0	
npc_homeland001	FuncNpc	1	1	1	n009_portrait01	NpcName_10020		0,1.3,0			1	n009|body|n009_body_t1	1.000000			3002003	60	1	1.970000	0.500000	0,-0.1,0.1	1.000000	0,0,0	0,0,0					1		0	
npc_homeland002	FuncNpc	1	1	1	n007_portrait01	NpcName_10003		0,1.2,0			1	n007|body|n007_body_t1	1.000000			3000103		1	1.580000	0.500000	0,0,-0.3	1.000000	0,0,0	0,0,0					1		0	
npc_homeland003	FuncNpc	1	1	1	n005_portrait01	NpcName_10007		0,1.2,0			1	n005|body|n005_body_t1	1.000000			3003003	60	1	1.390000	0.500000	-0.15,0.3,0	1.000000	0,0,0	0,0,0					1		0	
npc_homeland004	FuncNpc	1	1	1	n056_portrait01	NpcName_10501		0,1.2,0			1	n056|body|n056_body_t1	1.000000			3004103		1	1.780000	0.500000	0.05,0,-0.7	1.000000	0,0,0	0,0,0					1		0	
npc_homeland005	FuncNpc	4	1	1	n023_portrait01	NpcName_10075		0,1.2,0			1	n023|body|n023_body_t1	1.000000			3004003		1	1.940000	0.500000	0,0,-0.3	1.000000	0,0,0	0,0,0					1		0	
npc_homeland006	FuncNpc	4	1	1	n027_portrait01	NpcName_10038		0,1.2,0			1	n027|body|n027_body_t1	1.000000			3004003		1	1.730000	0.500000	0,0,-0.3	1.000000	0,0,0	0,0,0					1		0	
npc_homeland007	FuncNpc	4	1	1	c999_portrait01	NpcName_10207	FunctionName_homeland	0,1.2,0	icon_homeland	icon_homeland	1	c999|clothes|c999_clothes001_t1|face|c999_face001_t1|head|c999_head001_t1	1.000000			3073001		0	1.900000	0.500000		1.000000	0,0,0	0,0,0					0	40000	0	
npc_homeland008	FuncNpc	4	1	1	c999_portrait01	NpcName_10207	FunctionName_homeland	0,1.2,0	icon_homeland	icon_homeland	1	c999|clothes|c999_clothes001_t1|face|c999_face001_t1|head|c999_head001_t1	1.000000			3073001		0	1.900000	0.500000		1.000000	0,0,0	0,0,0					0		0	
npc_kuanghuanzhou_timu_001	FuncNpc	1	1	1	r012_portrait01	NpcName_kuanghuanzhou_timu_001		0,1.2,0			1	r012|body|r012_body_t1|parta|r012_parta_t1|partb|r012_partb_t1	1.000000			3901103		1	1.830000	0.500000	0,0,0.25	1.000000	0,0,0	0,0,0					1		0	
npc_kuanghuanzhou_timu_002	FuncNpc	1	1	1	r012_portrait01	NpcName_kuanghuanzhou_timu_002		0,1.2,0			1	r012|body|r012_body_t4|parta|r012_parta_t1|partb|r012_partb_t1	1.000000			3901103		1	1.830000	0.500000	0,0,0.25	1.000000	0,0,0	0,0,0					1		0	
homeland_teleport	FuncNpc	1	0	1				0,1.2,0				g543|body|g543_body_t1	1.000000			5		1	1.500000	0.500000	-0.2,0.25,1.2	1.000000	0,0,0	0,0,0					1		0	
npc_praystar	FuncNpc	9	1	1		NpcName_soulstar		0,1.2,0				g050|body|g050_body_t1	1.000000			0		1	3.600000	1.600000		1.000000	0,0,0	0,0,0					1		0	
npc_holybattle	FuncNpc	4	0	1	soldier910_portrait01	NpcName_holybattle_prepare	FunctionName_holybattle	0,1.2,0	icon_relic	icon_relic	1	soldier910|body|soldier910_body_t1|parta|soldier910_parta_t1|partb|soldier910_partb_t1|partc|soldier910_partc_t1|partd|soldier910_partd_t1	1.000000			3005103		1	1.830000	0.500000	0.05,-0.1,-0.5	1.000000	0,0,0	0,0,0					1		0	
npc_003_mohade3	FuncNpc	1	1	1	n906_portrait01	NpcName_10009		0,1.2,0				n906|body|n906_body_t1	0.850000			3001103		0	1.810000	0.500000	-0.1,-0.55,0.3	1.000000	0,0,0	0,0,0					1		0	
npc_102710	FuncNpc	1	1	1	n095_portrait01	NpcName_10270		0,1,0				n095|body|n095_body_t1	1.000000			24901112		0	2.200000	0.500000	0,0.2,0	1.000000	0,0,0	0,0,0					1		0	
npc_103205	FuncNpc	1	1	1	n911_portrait02	NpcName_10320		0,1,0				n911|body|n911_body_t1	1.000000			24901112		1	1.900000	0.500000	0,-0.15,0	1.000000	0,0,0	0,0,0					1		0	
npc_103306	FuncNpc	1	1	1	m062_portrait01	NpcName_103306		0,1,0				m062|body|m062_body_t1	3.000000			24901112		1	2.200000	0.500000	0,0.2,0	1.000000	0,0,0	0,0,0					1		0	
npc_animal5091200	FuncNpc	1	1	1	a002_portrait01	AniName_002		0,1,0			·	a002|body|a002_body_t1	1.000000			6		0	0.800000	0.300000	0,0.2,0	1.000000	0,0,0	0,0,0					1		0	
npc_103002	FuncNpc	1	1	1	m054_portrait03	NpcName_103001		0,1.2,0				m054|body|m054_body_t3|parta|m054_parta_t1	1.000000			3003003		1	1.600000	0.500000	-0.1,0.2,0.5	1.000000	0,0,0	0,0,0					1		0	
npc_103206	FuncNpc	1	1	1	n911_portrait02	NpcName_10320		0,1,0				n911|body|n911_body_t1	1.000000			24901112		1	1.900000	0.500000	0,-0.15,0	1.000000	0,0,0	0,0,0					1		0	
npc_509170	FuncNpc	1	0	1							1		1.000000			0		1	1.800000	0.500000		1.000000	0,0,0	0,0,0					1	11004	0	
npc_guildleague_cannon	FuncNpc	1	0	1		NpcName_guildlegue_cannon		0,1.2,0		ghls_icon_artillery			1.000000			0		0	2.800000	0.000000		0.000000	0,0,0	0,0,0					0	11019	0	
npc_guildleague_crystal	FuncNpc	1	0	1		NpcName_guildlegue_crystal		0,1.2,0		ghls_icon_crystal			1.000000			0		0	2.800000	0.000000		0.000000	0,0,0	0,0,0					0	11019	0	
npc_guildleague_energy	FuncNpc	1	0	1		NpcName_guildlegue_energy		0,1.2,0		ghls_icon_energy			1.000000			0		0	2.800000	0.000000		0.000000	0,0,0	0,0,0					0	11019	0	
npc_10231_001	FuncNpc	1	1	1	soldier901_portrait01	NpcName_10231_001		0,1.2,0				soldier901|body|soldier901_body_t1	1.000000			24901102		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_10237_001	FuncNpc	1	1	1	soldier905_portrait01	NpcName_10237_001		0,1.2,0				soldier906|body|soldier906_body_t1	1.000000			24901102		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_soldier_lottery_event10_001	FuncNpc	1	1	1	soldier906_portrait01	NpcName__soldier_lottery_event10_001		0,1.2,0				soldier903|body|soldier903_body_t1	1.000000			24903112		1	1.830000	0.500000	-0.1,0,0.1	1.000000	0,0,0	0,0,0					1		0	
npc_10235_001	FuncNpc	1	1	1	soldier903_portrait01	NpcName_10235_001		0,1.2,0				soldier904|body|soldier904_body_t1	1.200000			24901112		1	2.200000	0.500000	0,0.2,0	1.000000	0,0,0	0,0,0					1		0	
npc_10239_001	FuncNpc	1	1	1	soldier904_portrait01	NpcName_10239_001		0,1.2,0				soldier905|body|soldier905_body_t1	1.000000			24901102		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_10238_001	FuncNpc	1	1	1	n053_portrait01	NpcName_10028		0,1.2,0				n053|body|n053_body_t1	1.000000			3006003		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc10006010_001	FuncNpc	1	1	1	m040_portrait01	name_m155		0,1.2,0				m040|body|m040_body_t1	0.700000			2058002		1	0.800000	0.800000	-0.1,0.2,1.5	1.000000	0,0,0	0,0,0					1		0	
npc_10235_002	FuncNpc	1	1	1	soldier903_portrait01	NpcName_10235_001		0,1.2,0				soldier904|body|soldier904_body_t1	1.200000			24901112		1	2.200000	0.500000	0,0.2,0	1.000000	0,0,0	0,0,0					1		0	
npc_10231_002	FuncNpc	1	1	1	soldier901_portrait01	NpcName_10231_001		0,1.2,0				soldier901|body|soldier901_body_t1	1.000000			24901102		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_10238_002	FuncNpc	1	1	1	n053_portrait01	NpcName_10028		0,1.2,0				n053|body|n053_body_t1	1.000000			3006003		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_10231_003	FuncNpc	1	1	1	soldier901_portrait01	NpcName_10231_001		0,1.2,0				soldier901|body|soldier901_body_t1	1.000000			24901102		1	1.830000	0.500000	-0.1,-0.2,0.4	1.000000	0,0,0	0,0,0					1		0	
npc_holybattle_01	FuncNpc	4	0	1									0.000000			0		0	0.100000	0.000000		0.000000	0,0,0	0,0,0					1		0	
npc_holybattle_prepare	FuncNpc	4	0	1	soldier910_portrait01	NpcName_holybattle	FunctionName_holybattle	0,1.2,0	icon_relic	icon_relic	1	soldier910h|body|soldier910h_body_t1|parta|soldier910h_parta_t1|partb|soldier910h_partb_t1|partc|soldier910h_partc_t1|partd|soldier910h_partd_t1	1.000000			3005103		1	1.830000	0.500000	0.05,-0.1,-0.5	1.000000	0,0,0	0,0,0					1		0	
npc_holybattle_02	FuncNpc	4	0	1									0.000000			0		0	0.100000	0.000000		0.000000	0,0,0	0,0,0					1		0	
npc_holybattle_11	FuncNpc	4	0	1									0.000000			0		0	2.000000	0.500000		0.000000	0,0,0	0,0,0					1	10334	0	
npc_holybattle_12	FuncNpc	4	0	1									0.000000			0		0	2.000000	0.500000		0.000000	0,0,0	0,0,0					1	10335	0	
npc_holybattle_13	FuncNpc	4	0	1									0.000000			0		0	2.000000	0.500000		0.000000	0,0,0	0,0,0					1	10333	0	
npc_relic_201	FuncNpc	1	0	1				0,1.2,0				relic201|body|relic201_body_t1	1.000000			0		0	1.000000	1.000000		0.160000	-0.09,0.76,-1.89	5,0,13.04					0		0	
npc_relic_202	FuncNpc	1	0	1				0,1.2,0				relic202|body|relic202_body_t1	1.000000			0		0	1.000000	1.000000		0.310000	-0.06,1.13,-1.89	5,0,26.09					0		0	
npc_relic_203	FuncNpc	1	0	1				0,1.2,0				relic203|body|relic203_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	-0.14,1.12,-1.89	23.26,36.52,23.47					0		0	
npc_relic_204	FuncNpc	1	0	1				0,1.2,0				relic204|body|relic204_body_t1	1.000000			0		0	1.000000	1.000000		0.620000	0,1.25,-1.89	5,0,0					0		0	
npc_relic_205	FuncNpc	1	0	1				0,1.2,0				relic205|body|relic205_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	0.17,0.82,-1.89	5,0,339.13					0		0	
npc_relic_206	FuncNpc	1	0	1				0,1.2,0				relic206|body|relic206_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	0,0.87,-1.89	5,0,0					0		0	
npc_relic_207	FuncNpc	1	0	1				0,1.2,0				relic207|body|relic207_body_t1	1.000000			0		0	1.000000	1.000000		0.590000	0,0.99,-1.89	5,0,0					0		0	
npc_relic_208	FuncNpc	1	0	1				0,1.2,0				relic208|body|relic208_body_t1	1.000000			0		0	1.000000	1.000000		0.410000	0,1.08,-1.89	5,0,0					0		0	
npc_relic_209	FuncNpc	1	0	1				0,1.2,0				relic209|body|relic209_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	0,0.47,-1.89	5,0,0					0		0	
npc_relic_210	FuncNpc	1	0	1				0,1.2,0				relic210|body|relic210_body_t1	1.000000			0		0	1.000000	1.000000		0.130000	-0.2,0.93,-1.89	5,0,0					0		0	
npc_relic_211	FuncNpc	1	0	1				0,1.2,0				relic211|body|relic211_body_t1	1.000000			0		0	1.000000	1.000000		0.480000	0,0.87,-1.89	5,-180,-3.3					0		0	
npc_relic_212	FuncNpc	1	0	1				0,1.2,0				relic212|body|relic212_body_t1	1.000000			0		0	1.000000	1.000000		0.410000	0,0.9,-1.89	5,80.87,2.61					0		0	
npc_relic_301	FuncNpc	1	0	1				0,1.2,0				relic301|body|relic301_body_t1	1.000000			0		0	1.000000	1.000000		0.980000	-0.028,1.19,-1.89	5,-33.91,0					0		0	
npc_relic_302	FuncNpc	1	0	1				0,1.2,0				relic302|body|relic302_body_t1	1.000000			0		0	1.000000	1.000000		0.550000	-0.06,0.76,-1.89	5,0,13.04					0		0	
npc_relic_303	FuncNpc	1	0	1				0,1.2,0				relic303|body|relic303_body_t1	1.000000			0		0	1.000000	1.000000		0.340000	0,0.79,-1.89	5,0,0					0		0	
npc_relic_304	FuncNpc	1	0	1				0,1.2,0				relic304|body|relic304_body_t1	1.000000			0		0	1.000000	1.000000		0.610000	0,0.7,-1.89	5,0,0					0		0	
npc_relic_305	FuncNpc	1	0	1				0,1.2,0				relic305|body|relic305_body_t1	1.000000			0		0	1.000000	1.000000		0.410000	0,0.96,-1.89	5,0,0					0		0	
npc_relic_306	FuncNpc	1	0	1				0,1.2,0				relic306|body|relic306_body_t1	1.000000			0		0	1.000000	1.000000		1.010000	0,1.076,-1.89	5,0,0					0		0	
npc_relic_307	FuncNpc	1	0	1				0,1.2,0				relic307|body|relic307_body_t1	1.000000			0		0	1.000000	1.000000		0.410000	0,0.7,-1.89	5,0,0					0		0	
npc_relic_308	FuncNpc	1	0	1				0,1.2,0				relic308|body|relic308_body_t1	1.000000			0		0	1.000000	1.000000		0.650000	0,0.84,-1.89	5,0,0					0		0	
npc_relic_309	FuncNpc	1	0	1				0,1.2,0				relic309|body|relic309_body_t1	1.000000			0		0	1.000000	1.000000		0.590000	0,0.99,-1.89	5,0,0					0		0	
npc_relic_310	FuncNpc	1	0	1				0,1.2,0				relic310|body|relic310_body_t1	1.000000			0		0	1.000000	1.000000		0.620000	0,1.22,-1.89	5,0,0					0		0	
npc_relic_311	FuncNpc	1	0	1				0,1.2,0				relic311|body|relic311_body_t1	1.000000			0		0	1.000000	1.000000		0.980000	0,1.05,-1.89	5,0,0					0		0	
npc_relic_312	FuncNpc	1	0	1				0,1.2,0				relic312|body|relic312_body_t1	1.000000			0		0	1.000000	1.000000		0.620000	0,0.84,-1.89	5,0,0					0		0	
npc_relic_313	FuncNpc	1	0	1				0,1.2,0				relic313|body|relic313_body_t1	1.000000			0		0	1.000000	1.000000		0.370000	0,0.92,-1.89	5,0,0					0		0	
npc_relic_314	FuncNpc	1	0	1				0,1.2,0				relic314|body|relic314_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	0.17,1.34,-1.89	5,75.65,0					0		0	
npc_relic_315	FuncNpc	1	0	1				0,1.2,0				relic315|body|relic315_body_t1	1.000000			0		0	1.000000	1.000000		0.480000	0,1.22,-1.89	5,0,0					0		0	
npc_relic_316	FuncNpc	1	0	1				0,1.2,0				relic316|body|relic316_body_t1	1.000000			0		0	1.000000	1.000000		0.100000	0,1.11,-1.89	5,65.22,0					0		0	
npc_relic_317	FuncNpc	1	0	1				0,1.2,0				relic317|body|relic317_body_t1	1.000000			0		0	1.000000	1.000000		1.010000	0,0.73,-1.89	5,0,0					0		0	
npc_relic_401	FuncNpc	1	0	1				0,1.2,0				relic401|body|relic401_body_t1	1.000000			0		0	1.000000	1.000000		0.550000	0,0.815,-1.89	5,0,0					0		0	
npc_relic_402	FuncNpc	1	0	1				0,1.2,0				relic402|body|relic402_body_t1	1.000000			0		0	1.000000	1.000000		0.650000	0,0.9,-1.89	5,0,0					0		0	
npc_relic_403	FuncNpc	1	0	1				0,1.2,0				relic403|body|relic403_body_t1	1.000000			0		0	1.000000	1.000000		1.050000	0,0.87,-1.89	5,0,0					0		0	
npc_relic_404	FuncNpc	1	0	1				0,1.2,0				relic404|body|relic404_body_t1	1.000000			0		0	1.000000	1.000000		0.690000	0,1.77,-1.89	5,0,180					0		0	
npc_relic_405	FuncNpc	1	0	1				0,1.2,0				relic405|body|relic405_body_t1	1.000000			0		0	1.000000	1.000000		0.580000	0,0.76,-1.89	5,0,0					0		0	
npc_relic_406	FuncNpc	1	0	1				0,1.2,0				relic406|body|relic406_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	0,1.02,-1.89	5,0,0					0		0	
npc_relic_407	FuncNpc	1	0	1				0,1.2,0				relic407|body|relic407_body_t1	1.000000			0		0	1.000000	1.000000		0.550000	0.23,1.05,-1.89	54.77,106.95,5.04					0		0	
npc_relic_408	FuncNpc	1	0	1				0,1.2,0				relic408|body|relic408_body_t1	1.000000			0		0	1.000000	1.000000		0.270000	0,0.96,-1.89	5,0,0					0		0	
npc_relic_409	FuncNpc	1	0	1				0,1.2,0				relic409|body|relic409_body_t1	1.000000			0		0	1.000000	1.000000		0.690000	0,1.05,-1.89	5,0,0					0		0	
npc_relic_410	FuncNpc	1	0	1				0,1.2,0				relic410|body|relic410_body_t1	1.000000			0		0	1.000000	1.000000		0.590000	0,1.08,-1.89	5,99.13,2.14					0		0	
npc_relic_411	FuncNpc	1	0	1				0,1.2,0				relic411|body|relic411_body_t1	1.000000			0		0	1.000000	1.000000		0.840000	-0.12,0.82,-1.89	5,0,0					0		0	
npc_relic_412	FuncNpc	1	0	1				0,1.2,0				relic412|body|relic412_body_t1	1.000000			0		0	1.000000	1.000000		0.800000	0,1.13,-1.89	5,0,0					0		0	
npc_relic_413	FuncNpc	1	0	1				0,1.2,0				relic413|body|relic413_body_t1	1.000000			0		0	1.000000	1.000000		0.310000	0.06,1.25,-1.89	5,-20.87,0					0		0	
npc_relic_414	FuncNpc	1	0	1				0,1.2,0				relic414|body|relic414_body_t1	1.000000			0		0	1.000000	1.000000		0.620000	0,1.02,-1.89	5,0,0					0		0	
npc_relic_415	FuncNpc	1	0	1				0,1.2,0				relic415|body|relic415_body_t1	1.000000			0		0	1.000000	1.000000		0.480000	0,0.87,-1.89	5,0,0					0		0	
npc_relic_416	FuncNpc	1	0	1				0,1.2,0				relic416|body|relic416_body_t1	1.000000			0		0	1.000000	1.000000		0.230000	0,0.76,-1.89	5,0,0					0		0	
npc_relic_417	FuncNpc	1	0	1				0,1.2,0				relic417|body|relic417_body_t1	1.000000			0		0	1.000000	1.000000		0.520000	0.06,0.84,-1.89	7.61,52.17,0					0		0	
