主任务ID	主任务类型	任务二级分类	任务组	任务等级	主角等级	等级上限	限制职业	接取场景	接取NPC	接取坐标	触发范围	互斥任务	前置任务	前置任务组合类型	自动接取任务关联	判断进度条显示	鎏光特效显示	脚本接口	是否可放弃	显示图片	标题	内容	故事	任务难度	任务完成时间检查条件	世界任务内容	探索ID	副本任务标识
560150	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560151	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560152	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560153	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560154	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560155	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560156	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560157	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560158	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560159	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560160	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560161	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560162	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560163	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560164	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560165	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560166	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560167	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560168	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560169	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560170	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560171	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560172	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560173	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560174	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560175	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560176	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560177	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560177	AcceptTaskContent560177	AcceptTaskStory560177	-1			0	0
560178	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560178	AcceptTaskContent560177	AcceptTaskStory560177	-1			0	0
560179	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560179	AcceptTaskContent560177	AcceptTaskStory560177	-1			0	0
560180	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560180	AcceptTaskContent560177	AcceptTaskStory560177	-1			0	0
560181	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560181	AcceptTaskContent560177	AcceptTaskStory560177	-1			0	0
560182	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560182	AcceptTaskContent560177	AcceptTaskStory560177	-1			0	0
560183	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560183	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560184	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560184	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560185	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560185	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560186	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560186	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560187	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560187	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560188	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560188	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560189	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560189	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560190	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560190	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560191	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560191	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560192	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560192	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560193	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560193	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560194	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560194	AcceptTaskContent560178	AcceptTaskStory560178	-1			0	0
560200	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560200	AcceptTaskContent560200	AcceptTaskStory560200	-1			0	0
560201	6	0	0	-1	1	110		0			0			0	1	0			0		AcceptTaskName560201	AcceptTaskContent560201	AcceptTaskStory560201	-1			0	0
560300	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560301	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560302	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560303	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560304	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560305	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560306	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560307	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560308	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560309	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560343	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560346	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560347	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560348	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560349	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560350	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560352	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560353	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560317	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560318	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560310	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560311	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560312	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560313	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560314	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560315	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560316	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560341	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560351	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560354	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560355	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560356	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560357	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560358	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560359	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560360	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560320	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560319	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560321	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560322	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560323	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560324	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560325	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560326	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560327	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560328	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560361	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560362	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560363	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560364	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560365	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560366	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560367	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560368	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560331	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560332	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560333	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560334	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560335	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560336	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560337	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560338	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560339	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560340	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560369	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560370	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560371	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560372	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560373	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560374	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560375	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560376	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560377	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560378	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560379	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560380	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560381	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560382	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560383	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560384	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560385	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560386	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560387	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560388	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560389	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560390	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560391	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560392	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560393	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560394	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560395	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560396	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560397	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560398	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560399	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560400	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560401	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560402	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560403	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560404	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560405	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560406	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560407	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560408	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560409	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560410	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560411	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560412	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560413	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560414	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560415	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560416	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560417	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560418	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560419	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560420	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560421	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560422	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560423	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560424	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560425	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560426	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560427	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560428	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560429	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560430	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560431	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560432	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560433	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560434	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560435	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560436	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560437	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560438	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560439	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560440	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
560441	6	0	0	-1	20	110		0			0			0	1	0			0		AcceptTaskName560100	AcceptTaskContent560100	AcceptTaskStory560100	-1			0	0
