怪物编号	对象类型	动作集	名字	功能名称	种族编号	模型编号	怪物头像	小地图图标	脚本编号	仇恨模式编号	怪物种类	怪物属性类型	属性匹配	世界等级匹配	属性值ID	普通技能	怪物技能	怪物等级	发射点偏移	模型缩放	阻挡信息	旋转	更新AI攻击目标的时间间隔	待机移动速度偏移	战斗移动速度偏移	怪物出场描述	是否显示阴影	触发范围	随机移动半径	是否保持追击	最大追击范围	经验值	死亡特效	死亡慢镜头	死亡程序效果	出场动作	出场美术特效ID	出场程序特效	出场特殊效果	常驻美术特效	常驻头顶标记	怪物说话模组	小地图红点显示	名称血条常驻显示	对话显示修正	对话显示缩放	隐藏进战斗感叹号	元素附体属性
monster37000423	MonsterNpc	12928002	name_traran_elite_003		3	m928|body|m928_body_t1	m928_portrait01			1003	2	2	0	0	400224011	skill20710	skill20711,skill20712,skill20713,skill20714,skill20715	100		1.500000			1	-3.000000	0.500000		0	25.000000	4.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000424	MonsterNpc	2043002	name_traran_elite_004		2	m916|body|m916_body_t5	m916_portrait05			1003	2	2	0	0	400224012	skill20430	skill20436,skill20433,skill20434,skill20435	100		1.500000			1	-3.000000	-2.000000		0	25.000000	4.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000425	MonsterNpc	13026004	name_traran_elite_005		6	b026|body|b026_body_t1	b026_portrait01			1003	2	2	0	0	400224211	skill21761	skill21762,skill21763	100		1.300000			1	-3.000000	-2.000000		0	25.000000	4.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000426	MonsterNpc	13027004	name_traran_elite_006		9	b027|body|b027_body_t1	b027_portrait01			1003	2	2	0	0	400224212	skill21771	skill21772,skill21773	100		1.500000			1	-3.000000	-2.000000		0	25.000000	4.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000450	MonsterNpc	2037002			0	m306|body|m306_body_t1				0	62	0	0	0				0		0.800000			1	0.000000	0.000000		0	30.000000	0.000000	0	1000.000000	0	0	0	0	0	0	100002	0			0	0	0	0,0,0	1.000000	1	0
monster37000451	MonsterNpc	2037002			0	m306|body|m306_body_t1				0	62	0	0	0				0		0.000000			1	0.000000	0.000000		0	30.000000	0.000000	0	1000.000000	0	0	0	0	0	0	100002	0			0	0	0	0,0,0	1.000000	1	0
monster37000601	MonsterNpc	3013004	name_fairy_001		4	b002|body|b002_body_t1	b002_portrait01			1003	3	3	400440	0	400440060	skill31200	skill31201,skill31202,skill31203,skill31204,skill31205	100		1.000000			1	0.000000	0.500000		0	30.000000	0.000000	1	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000602	MonsterNpc	3013004	name_fairy_002		4	b002|body|b002_body_t2	b002_portrait01			1003	3	3	400441	0	400441060	skill31200	skill31201,skill31202,skill31203,skill31204,skill31205	100		1.000000			1	0.000000	0.500000		0	30.000000	0.000000	1	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000603	MonsterNpc	3013004	name_fairy_003		4	b002|body|b002_body_t3	b002_portrait01			1003	3	3	400442	0	400442060	skill31200	skill31201,skill31202,skill31203,skill31204,skill31205	100		1.000000			1	0.000000	0.500000		0	30.000000	0.000000	1	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000604	MonsterNpc	3015004	name_fairy_004		4	b011|body|b011_body_t1|parta|b011_parta_t1	b011_portrait01			1003	3	3	400443	0	400443060	skill30800	skill30801_dg350031,skill30802_dg350031,skill30803_dg350031,skill30804_dg350031,skill30805_dg350031,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800,skill30800	100		1.680000			1	0.000000	1.500000		0	30.000000	0.000000	1	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000605	MonsterNpc	12309002	name_fairy_005		6	m309|body|m309_body_t1|parta|m309_parta_t1|partb|m309_partb_t1	m309_portrait01			1003	1	1	400301	0	400301060	skill21711	skill21712	100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000606	MonsterNpc	12310002	name_fairy_006		6	m310|body|m310_body_t1|parta|m310_parta_t1|partb|m310_partb_t1	m310_portrait01			1003	1	1	400303	0	400303060	skill21721	skill21723	100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000607	MonsterNpc	12311002	name_fairy_007		6	m311|body|m311_body_t1|parta|m311_parta_t1|partb|m311_partb_t1|partc|m311_partc_t1	m311_portrait01			1003	1	1	400302	0	400302060	skill21731	skill21732	100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000608	MonsterNpc	12313002	name_fairy_008		6	m313|body|m313_body_t1|parta|m313_parta_t1	m313_portrait01			1003	1	1	400300	0	400300060	skill21751	skill21752	100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000609	MonsterNpc	2013002	name_fairy_009		1	m021|body|m021_body_t7	m021_portrait07			1003	1	1	400332	0	400332060	skill20060		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000610	MonsterNpc	2061002	name_fairy_010		2	m043|body|m043_body_t2	m043_portrait02			1003	1	1	400333	0	400333060	skill20520		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000611	MonsterNpc	2037002	name_fairy_011		9	m063|body|m063_body_t1	m063_portrait02			1003	1	1	400334	0	400334060	skill21500		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000612	MonsterNpc	2022002	name_fairy_012		4	m038|body|m038_body_t2	m038_portrait02			1003	1	1	400335	0	400335060	skill20160		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000613	MonsterNpc	2040002	name_fairy_013		2	m031|body|m031_body_t3	r001_portrait05			1003	1	1	400363	0	400363060	skill20380		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0	20153		0	1	0	0,0,0	1.000000	0	0
monster37000614	MonsterNpc	2059002	name_fairy_014		9	m041|body|m041_body_t3	m041_portrait03			1003	1	1	400364	0	400364060	skill20491		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000615	MonsterNpc	2003002	name_fairy_015		2	m003|body|m003_body_t1	m003_portrait01			1003	1	1	400365	0	400365060	skill20300	skill20301	100		1.000000			1	-4.500000	-3.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000616	MonsterNpc	2001002	name_fairy_016		8	m004|body|m004_body_t4	m004_portrait04			1003	1	1	400366	0	400366060	skill20400	skill20401	100		1.000000			1	-5.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000617	MonsterNpc	2024002	name_fairy_017		2	m023|body|m023_body_t1	m023_portrait01			1003	1	1	400328	0	400328060	skill20180		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000618	MonsterNpc	2000002	name_fairy_018		1	m001|body|m001_body_t1	m001_portrait01			1003	1	1	400395	0	400395060	skill20100		100	0,0.65,1	1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000619	MonsterNpc	2002002	name_fairy_019		1	m002|body|m002_body_t1	m002_portrait01			1003	1	1	400396	0	400396060	skill20200		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000620	MonsterNpc	2007002	name_fairy_020		2	m005|body|m005_body_t1	m005_portrait01			1003	1	1	400397	0	400397060	skill20500		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000621	MonsterNpc	2025002	name_fairy_021		1	m024|body|m024_body_t1|parta|m024_parta_t1	m024_portrait01			1003	1	1	401417	0	401417060	skill20190		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000622	MonsterNpc	2026002	name_fairy_022		2	m025|body|m025_body_t1	m025_portrait01			1003	1	1	400418	0	400418060	skill20210		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000623	MonsterNpc	2023002	name_fairy_023		2	m022|body|m022_body_t1|partb|m022_partb_t1	m022_portrait01			1003	1	1	400419	0	400419060	skill20170		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000624	MonsterNpc	2023002	name_fairy_024		2	m022|body|m022_body_t1|parta|m022_parta_t1	m022_portrait01			1003	1	1	400420	0	400420060	skill20170		100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000625	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1003	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000626	MonsterNpc	2037002	name_fairy_026		9	m028|body|m028_body_t10	m028_portrait10			1003	1	1	400328	0	400328060	skill20350	skill20351	100		1.500000			1	-4.200000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000627	MonsterNpc	2057002	name_fairy_027		1	m039|body|m039_body_t10	m039_portrait10			1003	1	1	400328	0	400328060	skill20470		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000628	MonsterNpc	2059002	name_fairy_028		9	m041|body|m041_body_t10	m041_portrait10			1003	1	1	400328	0	400328060	skill20490		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000629	MonsterNpc	13026004	name_fairy_029		6	b026|body|b026_body_t1	b026_portrait01			1003	2	2	400309	0	400309060	skill21761	skill21762,skill21763	100		1.300000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000630	MonsterNpc	13027004	name_fairy_030		9	b027|body|b027_body_t1	b027_portrait01			1003	2	2	400310	0	400310060	skill21771	skill21772,skill21773	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000631	MonsterNpc	23011004	name_fairy_031		4	p011|body|p011_body_t2	p011_portrait02			1003	2	2	400311	0	400311060	skill31900	skill31903_ord,skill31904_ord,skill31905_ord,skill31906_ord,skill31907_ord	100		5.000000			1	4.000000	4.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000632	MonsterNpc	12063002	name_fairy_032		6	m063|body|m063_body_t1	m063_portrait01			1003	2	2	400340	0	400340060	skill21500	skill21501,skill215023	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000633	MonsterNpc	11060002	name_fairy_033		4	m060|body|m060_body_t1|parta|m060_parta_t1	m060_portrait01			1003	2	2	400341	0	400341060	skill20785	skill20783,skill20784_ff	100		1.000000			1	0.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000634	MonsterNpc	3007014	name_fairy_034		4	b701|body|b701_body_t1|parta|b701_parta_t1	b701_portrait01			1003	2	2	400342	0	400342060	skill30500	skill30502,skill30503,skill30504	100		1.000000			1	0.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000635	MonsterNpc	12928002	name_fairy_035		3	m928|body|m928_body_t1	m928_portrait01			1003	2	2	400371	0	400371060	skill20710	skill20711,skill20712,skill20713,skill20714,skill20715	100		1.500000			1	-3.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000636	MonsterNpc	2043002	name_fairy_036		2	m916|body|m916_body_t5	m916_portrait05			1003	2	2	400372	0	400372060	skill20430	skill20436,skill20433,skill20434,skill20435	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000637	MonsterNpc	13015004	name_fairy_037		4	b015|body|b015_body_t1	b015_portrait01			1003	2	2	400373	0	400373060	skill31700	skill31701_ord,skill31702_ord,skill31703_ord,skill31705_ord,skill31706_ord,skill31708_ord	100		1.000000			1	0.000000	2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0	30340,30341,30342		0	1	0	0,0,0	1.000000	0	0
monster37000638	MonsterNpc	2051002	name_fairy_038		4	b007|body|b007_body_t2	b007_portrait02			1003	2	2	400402	0	400402060	skill200004	skill200005,skill200006	100		1.500000			1	0.000000	1.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000639	MonsterNpc	3008004	name_fairy_039		4	b012|body|b012_body_t1	b012_portrait01			1003	2	2	400403	0	400403060	skill30600	skill30601_ord,skill30602_ord,skill30603_ord	100		1.200000			1	0.000000	1.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000640	MonsterNpc	3005004	name_fairy_040		4	b008|body|b008_body_t1	b008_portrait01			1003	2	2	400404	0	400404060	skill31000	skill31001,skill31002,skill31003,skill31004,skill30001	100		1.000000			1	0.000000	1.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000641	MonsterNpc	3000004	name_fairy_041		1	b001|body|b001_body_t1	b001_portrait01			1003	2	2	400425	0	400425060	skill30100,skill30101	skill30102_ord,skill30103_ord,skill30104_ord,skill30105_ord,skill30108_ord,skill30001	100		1.300000			1	0.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000642	MonsterNpc	2069002	name_fairy_042		4	m922|body|m922_body_t2	m922_portrait02			1003	2	2	400426	0	400426060	skill20670	skill20671,skill20673,skill20674	100		1.500000			1	-3.000000	1.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000643	MonsterNpc	23013004	name_fairy_043		4	p013|body|p013_body_t2	p013_portrait02			1003	2	2	400427	0	400427060	skill32100	skill32101,skill32102,skill32103,skill32104,skill32105	100		5.000000			1	4.000000	4.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000644	MonsterNpc	3002004	name_fairy_044		4	b901|body|b901_body_t1|parta|b901_parta_t1|partb|b901_partb_t1|partc|b901_partc_t1	b901_portrait01			1003	2	2	400309	0	400309060	skill30300	skill30301,skill30303,skill30304	100		1.000000			1	0.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000645	MonsterNpc	3014004	name_fairy_045		4	b902|body|b902_body_t1|parta|b902_parta_t1	b902_portrait01			1003	2	2	400309	0	400309060	skill30900	skill30901,skill30902,skill30901_plus,skill30902_plus	100		1.500000			1	1.000000	2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000646	MonsterNpc	13028004	name_fairy_046		9	b028|body|b028_body_t1	b028_portrait01			1002	2	2	400328	0	400328060	skill21781	skill21782,skill21783	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000647	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1005	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000648	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1005	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000649	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1005	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000650	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1005	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000651	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1005	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000652	MonsterNpc	2060002	name_fairy_025		1	m042|body|m042_body_t10|parta|m042_parta_t10	m042_portrait10			1005	1	1	400328	0	400328060	skill20510	skill20511	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000653	MonsterNpc	2024002	name_fairy_047		2	m023|body|m023_body_t10	m023_portrait10			1003	1	1	400328	0	400328060	skill20180		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000654	MonsterNpc	2064002	name_fairy_048		4	m034|body|m034_body_t10	m034_portrait10			1003	1	1	400328	0	400328060	skill20580		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000655	MonsterNpc	2064002	name_fairy_048		4	m034|body|m034_body_t10	m034_portrait10			1003	1	1	400328	0	400328060	skill20580		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000656	MonsterNpc	2064002	name_fairy_048		4	m034|body|m034_body_t10	m034_portrait10			1003	1	1	400328	0	400328060	skill20580		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000657	MonsterNpc	2064002	name_fairy_049		4	m034|body|m034_body_t10	m034_portrait10			1003	1	1	400328	0	400328060	skill20580		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000658	MonsterNpc	2057002	name_fairy_027		1	m039|body|m039_body_t10	m039_portrait10			1003	1	1	400328	0	400328060	skill20470		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000659	MonsterNpc	2024002	name_fairy_047		2	m023|body|m023_body_t10	m023_portrait10			1003	1	1	400328	0	400328060	skill20180		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000660	MonsterNpc	13027004	name_fairy_050		9	b027|body|b027_body_t1	b027_portrait01			1003	2	2	400309	0	400309060	skill21771	skill21804	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000661	MonsterNpc	13026004	name_fairy_051		6	b026|body|b026_body_t1	b026_portrait01			1003	2	2	400309	0	400309060		skill21806	100		1.300000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000662	MonsterNpc	3008004	name_fairy_052		4	b012|body|b012_body_t1	b012_portrait01			1003	2	2	400309	0	400309060	skill30600	skill21807	100		1.200000			1	0.000000	1.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000663	MonsterNpc	12063002	name_fairy_053		6	m063|body|m063_body_t1	m063_portrait01			1003	2	2	400309	0	400309060	skill21500	skill21808	100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000664	MonsterNpc	11060002	name_fairy_054		4	m060|body|m060_body_t1|parta|m060_parta_t1	m060_portrait01			1003	2	2	400309	0	400309060	skill20785	skill21805	100		1.000000			1	0.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000665	MonsterNpc	12928002	name_fairy_055		3	m928|body|m928_body_t1	m928_portrait01			1003	2	2	400309	0	400309060	skill20710	skill20711	100		1.500000			1	-3.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000666	MonsterNpc	3007014	name_fairy_056		4	b701|body|b701_body_t1|parta|b701_parta_t1	b701_portrait01			1003	2	2	400309	0	400309060	skill30500_1	skill30502_1	100		1.000000			1	0.000000	0.500000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	0	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000667	MonsterNpc	12313002	name_fairy_057		6	m313|body|m313_body_t1|parta|m313_parta_t1	m313_portrait01			1003	1	1	400328	0	400328060	skill21751	skill21752	100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000668	MonsterNpc	12313002	name_fairy_058		6	m313|body|m313_body_t1|parta|m313_parta_t1	m313_portrait01			1003	1	1	400328	0	400328060	skill21751	skill21752	100		1.000000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	110000	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000669	MonsterNpc	2057002	name_fairy_027		1	m039|body|m039_body_t10	m039_portrait10			1003	1	1	400328	0	400328060	skill20470		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000670	MonsterNpc	2057002	name_fairy_027		1	m039|body|m039_body_t10	m039_portrait10			1003	1	1	400328	0	400328060	skill20470		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000671	MonsterNpc	2057002	name_fairy_027		1	m039|body|m039_body_t10	m039_portrait10			1003	1	1	400328	0	400328060	skill20470		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
monster37000672	MonsterNpc	2057002	name_fairy_027		1	m039|body|m039_body_t10	m039_portrait10			1003	1	1	400328	0	400328060	skill20470		100		1.500000			1	-3.000000	-2.000000		0	2000.000000	2.000000	0	1000.000000	0	0	0	0	0	120005	0	0			0	1	0	0,0,0	1.000000	0	0
