特效编号	特效分类	特效优先级	对象绑点	对象的对象绑点	缩放方式	缩放比例	持续特效资源	持续特效时间	特效消失方式	特效消失开始时间点	旋转角偏移	是否使用固定旋转角偏移	固定旋转角偏移	偏移位置	是否头顶UI特效	是否普攻特效	持续特效是否循环播放	链接方式	自适应屏幕尺寸缩放	特效音效	阵营变色特效
41000521	3	100	1	0	0		r078_show01	10000.000000	0	0.000000								0	0		0
41000522	3	100	48	0	0		r078_show02	10000.000000	0	0.000000								0	0		0
41000523	3	100	168	0	0		r078_show03	10000.000000	0	0.000000								0	0		0
41000524	3	100	13	0	0		r078_show04	10000.000000	0	0.000000								0	0		0
41000525	3	100	97	0	0		r078_show05	10000.000000	0	0.000000								0	0		0
41000526	3	100	43	0	0		r078_show06	10000.000000	0	0.000000								0	0		0
41000527	3	100	169	0	0		r078_show07	10000.000000	0	0.000000								0	0		0
41000528	3	100	1	0	0		backd169_show01	1000.000000	0	0.000000								0	0		0
41000529	3	100	1	0	0	0.6,0.6,0.6	bakckd167_show01	10000.000000	0	0.000000								0	0		0
41000530	3	100	1	0	0		r084_show01	10000.000000	0	0.000000								0	0		0
41000531	3	100	21	0	0		p037_show01	10000.000000	0	0.000000								0	0		0
41000532	3	100	8	0	0		p037_show02	10000.000000	0	0.000000								0	0		0
41000533	3	100	1	0	0		backd165_show01	10000.000000	0	0.000000								0	0		0
41000534	3	100	1	0	0		r079_show01	10000.000000	0	0.000000								0	0		0
41000535	3	100	1	0	0		backd166_show01	10000.000000	0	0.000000								0	0		0
41000536	3	100	1	0	0		backd166_show02	10000.000000	0	0.000000								0	0		0
41000537	3	100	1	0	0		backd166_show03	10000.000000	0	0.000000								0	0		0
41000538	3	100	1	0	0		backd166_show04	10000.000000	0	0.000000								0	0		0
41000539	3	100	13	0	0		backd166_show05	10000.000000	0	0.000000								0	0		0
41000540	3	100	34	0	0		backd166_show06	10000.000000	0	0.000000								0	0		0
41000541	3	100	8	0	0		r083_show01	10000.000000	0	0.000000								0	0		0
41000542	3	100	7	0	0		r083_show02	10000.000000	0	0.000000								0	0		0
41000543	3	100	58	0	0		r083_show03	10000.000000	0	0.000000								0	0		0
41000544	3	100	1	0	0		backd170_show01	10000.000000	0	0.000000								0	0		0
41000545	3	100	174	0	0		p038_show01	9999.000000	0	0.000000								0	0		0
41000546	3	100	0	0	0		soldier919_show01	9999.000000	0	0.000000								0	0		0
41000547	3	100	1	0	0		backd181_show01	9999.000000	0	0.000000								0	0		0
41000548	3	100	1	0	0		backd182_show01	9999.000000	0	0.000000								0	0		0
41000549	3	100	1	0	0		backd183_show01	9999.000000	0	0.000000								0	0		0
41000550	3	100	3	0	0		backd183_show02	9999.000000	0	0.000000								0	0		0
41000551	3	100	0	0	0		backd183_show03	9999.000000	0	0.000000								0	0		0
41000552	3	100	1	0	0		backd189_show01	9999.000000	0	0.000000								0	0		0
41000553	3	100	1	0	0		backd171_show01	9999.000000	0	0.000000								0	0		0
41000554	3	100	1	0	0		r089_show01	9999.000000	0	0.000000								0	0		0
41000555	3	100	1	0	0		p039_show01	9999.000000	0	0.000000								0	0		0
41000556	3	100	10	0	0		backd714_show01	9999.000000	0	0.000000								0	0		0
41000557	3	100	13	0	0		backd714_show02	9999.000000	0	0.000000								0	0		0
41000558	3	100	1	0	0		backd715_show01	9999.000000	0	0.000000								0	0		0
41000559	3	100	43	0	0		backd715_show02	9999.000000	0	0.000000								0	0		0
41000560	3	100	1	0	0		r707_show01	9999.000000	0	0.000000								0	0		0
41000561	3	100	13	0	0		backd714_show03	9999.000000	0	0.000000								0	0		0
41000562	3	100	97	0	0		r090_show01	9999.000000	0	0.000000								0	0		0
41000563	3	100	13	0	0		r090_show02	9999.000000	0	0.000000								0	0		0
41000564	3	100	1	0	0		r090_show03	9999.000000	0	0.000000								0	0		0
41000565	3	100	43	0	0		r090_show04	9999.000000	0	0.000000								0	0		0
41000566	3	100	34	0	0		r090_show05	9999.000000	0	0.000000								0	0		0
41000567	3	100	4	0	0		c001_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000568	3	100	58	0	0		c001_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000569	3	100	2	0	0		c001_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000570	3	100	206	0	0		c001_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000571	3	100	10	0	0		c001h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000572	3	100	114	0	0		c001h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000573	3	100	50	0	0		c001h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000574	3	100	207	0	0		c001h_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000575	3	100	1	0	0		backd172_show01	9999.000000	0	0.000000								0	0		0
41000576	3	100	1	0	0		c002_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000577	3	100	15	0	0		c002_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000578	3	100	208	0	0		c002_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000579	3	100	10	0	0		c002h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000580	3	100	4	0	0		c002h_weapon561_show02	9999.000000	0	0.000000								0	0		0
41000581	3	100	15	0	0		c002h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000582	3	100	209	0	0		c002h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000583	3	100	1	0	0		c003_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000584	3	100	2	0	0		c003_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000585	3	100	213	0	0		c003_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000586	3	100	1	0	0		c003h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000587	3	100	2	0	0		c003h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000588	3	100	211	0	0		c003h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000589	3	100	1	0	0		c004_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000590	3	100	2	0	0		c004_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000591	3	100	212	0	0		c004_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000592	3	100	1	0	0		c004h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000593	3	100	2	0	0		c004h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000594	3	100	213	0	0		c004h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000595	3	100	34	0	0		c005_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000596	3	100	97	0	0		c005_weapon561_show02	9999.000000	0	0.000000								0	0		0
41000597	3	100	86	0	0		c005_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000598	3	100	2	0	0		c005_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000599	3	100	150	0	0		c005_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000600	3	100	34	0	0		c005h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000601	3	100	97	0	0		c005h_weapon561_show02	9999.000000	0	0.000000								0	0		0
41000602	3	100	86	0	0		c005h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000603	3	100	15	0	0		c005h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000604	3	100	150	0	0		c005h_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000605	3	100	21	0	0		c006_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000606	3	100	2	0	0		c006_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000607	3	100	140	0	0		c006_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000608	3	100	59	0	0		c006_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000609	3	100	47	0	0		c006_weapon561_show02	9999.000000	0	0.000000								0	0		0
41000610	3	100	21	0	0		c006h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000611	3	100	2	0	0		c006h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000612	3	100	140	0	0		c006h_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000613	3	100	90	0	0		c006h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000614	3	100	75	0	0		c006h_weapon561_show02	9999.000000	0	0.000000								0	0		0
41000615	3	100	43	0	0		c007_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000616	3	100	202	0	0		c007_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000617	3	100	2	0	0		c007_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000618	3	100	214	0	0		c007_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000619	3	100	1	0	0		c007h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000620	3	100	202	0	0		c007h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000621	3	100	2	0	0		c007h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000622	3	100	210	0	0		c007h_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000623	3	100	1	0	0		c008_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000624	3	100	204	0	0		c008_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000625	3	100	2	0	0		c008_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000626	3	100	215	0	0		c008_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000627	3	100	1	0	0		c008h_weapon561_show01	9999.000000	0	0.000000								0	0		0
41000628	3	100	204	0	0		c008h_clothes561_show01	9999.000000	0	0.000000								0	0		0
41000629	3	100	2	0	0		c008h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000630	3	100	150	0	0		c008h_clothes561_show03	9999.000000	0	0.000000								0	0		0
41000631	3	100	43	0	0		backd188_show01	9999.000000	0	0.000000								0	0		0
41000632	3	100	1	0	0		backd188_show02	9999.000000	0	0.000000								0	0		0
41000633	3	100	34	0	0		backd188_show03	9999.000000	0	0.000000								0	0		0
41000634	3	100	97	0	0		backd188_show04	9999.000000	0	0.000000								0	0		0
41000635	3	100	1	0	0		r091_show01	9999.000000	0	0.000000								0	0		0
41000636	3	100	79	0	0		soldier922_show01	9999.000000	0	0.000000								0	0		0
41000637	3	100	87	0	0		soldier922_show02	9999.000000	0	0.000000								0	0		0
41000638	3	100	216	0	0		soldier922_show03	9999.000000	0	0.000000								0	0		0
41000639	3	100	1	0	0		backd190_show01	9999.000000	0	0.000000								0	0		0
41000640	3	100	43	0	0		p040_show01	9999.000000	0	0.000000								0	0		0
41000641	3	100	1	0	0		backd186_show01	9999.000000	0	0.000000								0	0		0
41000642	3	100	1	0	0		backd173_show01	9999.000000	0	0.000000								0	0		0
41000643	3	100	1	0	0		backd199_show02	9999.000000	0	0.000000								0	0		0
41000644	3	100	1	0	0		backd199_show01	9999.000000	0	0.000000								0	0		0
41000645	3	100	168	0	0		p041_show01	9999.000000	0	0.000000								0	0		0
41000646	3	100	21	0	0		head316_show01	9999.000000	0	0.000000								0	0		0
41000647	3	100	21	0	0		head316_show02	9999.000000	0	0.000000								0	0		0
41000648	3	100	21	0	0		head316_show03	9999.000000	0	0.000000								0	0		0
41000649	3	100	21	0	0		head316_show04	9999.000000	0	0.000000								0	0		0
41000650	3	100	21	0	0		head316_show05	9999.000000	0	0.000000								0	0		0
41000651	3	100	21	0	0		head316_show06	9999.000000	0	0.000000								0	0		0
41000652	3	100	21	0	0		head316_show07	9999.000000	0	0.000000								0	0		0
41000653	3	100	21	0	0		head316_show08	9999.000000	0	0.000000								0	0		0
41000654	3	100	172	0	0		r092_show01	9999.000000	0	0.000000								0	0		0
41000655	3	100	70	0	0		r092_show02	9999.000000	0	0.000000								0	0		0
41000656	3	100	217	0	0		r092_show03	9999.000000	0	0.000000								0	0		0
41000657	3	100	1	0	0		backd187_show01	9999.000000	0	0.000000								0	0		0
41000658	3	100	21	0	0		r086_show01	9999.000000	0	0.000000								0	0		0
41000659	3	100	38	0	0		r086_show02	9999.000000	0	0.000000								0	0		0
41000660	3	100	25	0	0		soldier920_show01	9999.000000	0	0.000000								0	0		0
41000661	3	100	15	0	0		soldier920_show02	9999.000000	0	0.000000								0	0		0
41000662	3	100	22	0	0	0.7,0.7,0.7	backd174_show01	9999.000000	0	0.000000								0	0		0
41000663	3	100	37	0	0		backd194_show01	9999.000000	0	0.000000								0	0		0
41000664	3	100	178	0	0		backd194_show02	9999.000000	0	0.000000								0	0		0
41000665	3	100	10	0	0		backd194_show03	9999.000000	0	0.000000								0	0		0
41000666	3	100	10	0	0		backd193_show01	9999.000000	0	0.000000								0	0		0
41000667	3	100	19	0	0		p042_show01	9999.000000	0	0.000000								0	0		0
41000668	3	100	19	0	0		r096_show01	9999.000000	0	0.000000								0	0		0
41000669	3	100	58	0	0		r096_show02	9999.000000	0	0.000000								0	0		0
41000670	3	100	220	0	0		r096_show03	9999.000000	0	0.000000								0	0		0
41000671	3	100	19	0	0		c001h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000672	3	100	10	0	0		c001h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000673	3	100	25	0	0		c001h_head563_show01	9999.000000	0	0.000000								0	0		0
41000674	3	100	19	0	0		c002h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000675	3	100	10	0	0		c002h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000676	3	100	4	0	0		c002h_weapon563_show02	9999.000000	0	0.000000								0	0		0
41000677	3	100	25	0	0		c002h_head563_show01	9999.000000	0	0.000000								0	0		0
41000678	3	100	19	0	0		c003h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000679	3	100	81	0	0		c003h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000680	3	100	25	0	0		c003h_head563_show01	9999.000000	0	0.000000								0	0		0
41000681	3	100	19	0	0		c004h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000682	3	100	1	0	0		c004h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000683	3	100	25	0	0		c004h_head563_show01	9999.000000	0	0.000000								0	0		0
41000684	3	100	19	0	0		c005h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000685	3	100	96	0	0		c005h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000686	3	100	97	0	0		c005h_weapon563_show02	9999.000000	0	0.000000								0	0		0
41000687	3	100	25	0	0		c005h_head563_show01	9999.000000	0	0.000000								0	0		0
41000688	3	100	33	0	0		p043_show01	9999.000000	0	0.000000								0	0		0
41000689	3	100	90	0	0		c006h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000690	3	100	75	0	0		c006h_weapon563_show02	9999.000000	0	0.000000								0	0		0
41000691	3	100	19	0	0		c006h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000692	3	100	19	0	0		c001_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000693	3	100	9	0	0		c001_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000694	3	100	25	0	0		c001_head563_show01	9999.000000	0	0.000000								0	0		0
41000695	3	100	19	0	0		c002_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000696	3	100	1	0	0		c002_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000697	3	100	25	0	0		c002_head563_show01	9999.000000	0	0.000000								0	0		0
41000698	3	100	19	0	0		c003_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000699	3	100	43	0	0		c003_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000700	3	100	25	0	0		c003_head563_show01	9999.000000	0	0.000000								0	0		0
41000701	3	100	19	0	0		c004_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000702	3	100	1	0	0		c004_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000703	3	100	25	0	0		c004_head563_show01	9999.000000	0	0.000000								0	0		0
41000704	3	100	19	0	0		c005_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000705	3	100	34	0	0		c005_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000706	3	100	97	0	0		c005_weapon563_show02	9999.000000	0	0.000000								0	0		0
41000707	3	100	25	0	0		c005_head563_show01	9999.000000	0	0.000000								0	0		0
41000708	3	100	19	0	0		c007h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000709	3	100	1	0	0		c007h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000710	3	100	25	0	0		c007h_head563_show01	9999.000000	0	0.000000								0	0		0
41000711	3	100	19	0	0		c008h_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000712	3	100	1	0	0		c008h_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000713	3	100	25	0	0		c008h_head563_show01	9999.000000	0	0.000000								0	0		0
41000714	3	100	19	0	0		c007_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000715	3	100	52	0	0		c007_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000716	3	100	25	0	0		c007_head563_show01	9999.000000	0	0.000000								0	0		0
41000717	3	100	19	0	0		c008_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000718	3	100	1	0	0		c008_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000719	3	100	25	0	0		c008_head563_show01	9999.000000	0	0.000000								0	0		0
41000720	3	100	2	0	0		c006h_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000721	3	100	19	0	0		c006_clothes563_show01	9999.000000	0	0.000000								0	0		0
41000722	3	100	59	0	0		c006_weapon563_show01	9999.000000	0	0.000000								0	0		0
41000723	3	100	47	0	0		c006_weapon563_show02	9999.000000	0	0.000000								0	0		0
41000724	3	100	2	0	0		c006_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000725	3	100	2	0	0		c005_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000726	3	100	15	0	0		c005h_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000727	3	100	2	0	0		c007_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000728	3	100	2	0	0		c007h_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000729	3	100	2	0	0		c008_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000730	3	100	2	0	0		c008h_clothes561_show02	9999.000000	0	0.000000								0	0		0
41000731	3	100	2	0	0		c001_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000732	3	100	15	0	0		c001h_clothes563_show02	9999.000000	0	0.000000								0	0		0
41000733	3	100	1	0	0		r095_show01	9999.000000	0	0.000000								0	0		0
41000734	3	100	1	0	0		backd175_show01	9999.000000	0	0.000000								0	0		0
41000735	3	100	2	0	0		p043_show02	9999.000000	0	0.000000				0,0,-0.05				0	0		0
41000736	3	100	62	0	0		p043_show03	9999.000000	0	0.000000								0	0		0
41000737	3	100	1	0	0		r098_show01	9999.000000	0	0.000000								0	0		0
41000738	3	100	1	0	0		backd196_show01	9999.000000	0	0.000000								0	0		0
41000739	3	100	184	0	0		backd196_show02	9999.000000	0	0.000000								0	0		0
41000740	3	100	4	0	0		backd196_show03	9999.000000	0	0.000000								0	0		0
41000741	3	100	10	0	0		r097_show01	9999.000000	0	0.000000								0	0		0
41000742	3	100	154	0	0		p044_show01	9999.000000	0	0.000000								0	0		0
41000743	3	100	15	0	0		p044_show02	9999.000000	0	0.000000								0	0		0
41000744	3	100	8	0	0		p044_show03	4.500000	0	0.000000								0	0		0
41000745	3	100	1	0	0		backd195_show01	9999.000000	0	0.000000								0	0		0
41000746	3	100	43	0	0		backd195_show02	9999.000000	0	0.000000								0	0		0
41000747	3	100	48	0	0		backd198_show01	9999.000000	0	0.000000								0	0		0
41000748	3	100	60	0	0		backd198_show02	9999.000000	0	0.000000								0	0		0
41000749	3	100	1	0	0		backd195_show03	9999.000000	0	0.000000								0	0		0
41000750	3	100	43	0	0		backd195_show04	9999.000000	0	0.000000								0	0		0
41000751	3	100	1	0	0		backd176_show01	9999.000000	0	0.000000								0	0		0
41000752	3	100	21	0	0		r107_show01	9999.000000	0	0.000000								0	0		0
41000753	3	100	27	0	0		r107_show02	9999.000000	0	0.000000								0	0		0
41000754	3	100	175	0	0		r107_show03	9999.000000	0	0.000000								0	0		0
41000755	3	100	1	0	0		r107_show04	9999.000000	0	0.000000								0	0		0
41000756	3	100	7	0	0		p044_show04	4.500000	0	0.000000								0	0		0
41000757	3	100	0	0	0		p044_show05	4.200000	0	0.000000								0	0		0
41000758	3	100	21	0	0		r101_show01	9999.000000	0	0.000000								0	0		0
41000759	3	100	39	0	0		r101_show02	9999.000000	0	0.000000								0	0		0
41000760	3	100	74	0	0		r101_show03	9999.000000	0	0.000000								0	0		0
41000761	3	100	221	0	0		r101_show04	9999.000000	0	0.000000								0	0		0
41000762	3	100	222	0	0		r101_show05	9999.000000	0	0.000000								0	0		0
