编号	解锁	显示ID	排序	类型	可视等级	解锁条件	特殊条件参数	奖励冒险币	增加属性	介绍	出现场景	坐标	UI界面模型倍数	UI界面模型位置	捕捉怪物	怪物情报分析	征服之路组合	装备套装分类	爱好解锁条件类型	爱好解锁参数	爱好道具	海报链接	小传解锁条件类型	小传解锁参数	小传内容	获取魔灵的道具	普通副本名	普通首领技能	英雄副本名	英雄首领技能	地区渠道号	冒险点数
451634	fashion_1051106	fashion_1051106	1607	4	1	10		0					0.000000					2001	0													0
451635	fashion_1052106	fashion_1052106	1608	4	1	10		0					0.000000					2002	0													0
451636	fashion_1053106	fashion_1053106	1609	4	1	10		0					0.000000					2003	0													0
451637	fashion_1061106	fashion_1061106	1610	4	1	10		0					0.000000					2001	0													0
451638	fashion_1062106	fashion_1062106	1611	4	1	10		0					0.000000					2002	0													0
451639	fashion_1063106	fashion_1063106	1612	4	1	10		0					0.000000					2003	0													0
451640	fashion_1071106	fashion_1071106	1613	4	1	10		0					0.000000					2001	0													0
451641	fashion_1072106	fashion_1072106	1614	4	1	10		0					0.000000					2002	0													0
451642	fashion_1073106	fashion_1073106	1615	4	1	10		0					0.000000					2003	0													0
451643	fashion_1081106	fashion_1081106	1616	4	1	10		0					0.000000					2001	0													0
451644	fashion_1082106	fashion_1082106	1617	4	1	10		0					0.000000					2002	0													0
451645	fashion_1083106	fashion_1083106	1618	4	1	10		0					0.000000					2003	0													0
451646	fashion_1012107	fashion_1012107	1619	4	1	10		0					0.000000					2002	0													0
451647	fashion_1013107	fashion_1013107	1620	4	1	10		0					0.000000					2003	0													0
451648	fashion_1022107	fashion_1022107	1621	4	1	10		0					0.000000					2002	0													0
451649	fashion_1023107	fashion_1023107	1622	4	1	10		0					0.000000					2003	0													0
451650	fashion_1032107	fashion_1032107	1623	4	1	10		0					0.000000					2002	0													0
451651	fashion_1033107	fashion_1033107	1624	4	1	10		0					0.000000					2003	0													0
451652	fashion_1042107	fashion_1042107	1625	4	1	10		0					0.000000					2002	0													0
451653	fashion_1043107	fashion_1043107	1626	4	1	10		0					0.000000					2003	0													0
451654	fashion_1052107	fashion_1052107	1627	4	1	10		0					0.000000					2002	0													0
451655	fashion_1053107	fashion_1053107	1628	4	1	10		0					0.000000					2003	0													0
451656	fashion_1062107	fashion_1062107	1629	4	1	10		0					0.000000					2002	0													0
451657	fashion_1063107	fashion_1063107	1630	4	1	10		0					0.000000					2003	0													0
451658	fashion_1072107	fashion_1072107	1631	4	1	10		0					0.000000					2002	0													0
451659	fashion_1073107	fashion_1073107	1632	4	1	10		0					0.000000					2003	0													0
451660	fashion_1082107	fashion_1082107	1633	4	1	10		0					0.000000					2002	0													0
451661	fashion_1083107	fashion_1083107	1634	4	1	10		0					0.000000					2003	0													0
451662	fashion_100714	fashion_100714	1635	4	1	10		0					0.000000					2004	0												1	0
451663	fashion_100715	fashion_100715	1636	4	1	10		0					0.000000					2004	0												1	0
451664	fashion_301315	fashion_301315	1637	4	1	10		0					0.000000					2003	0												1	0
451665	fashion_302315	fashion_302315	1638	4	1	10		0					0.000000					2003	0												1	0
451666	fashion_303315	fashion_303315	1639	4	1	10		0					0.000000					2003	0												1	0
451667	fashion_304315	fashion_304315	1640	4	1	10		0					0.000000					2003	0												1	0
451668	fashion_305315	fashion_305315	1641	4	1	10		0					0.000000					2003	0												1	0
451669	fashion_306315	fashion_306315	1642	4	1	10		0					0.000000					2003	0												1	0
451670	fashion_307315	fashion_307315	1643	4	1	10		0					0.000000					2003	0												1	0
451671	fashion_308315	fashion_308315	1644	4	1	10		0					0.000000					2003	0												1	0
451672	fashion_1011108	fashion_1011108	1645	4	1	10		0					0.000000					2001	0													0
451673	fashion_1012108	fashion_1012108	1646	4	1	10		0					0.000000					2002	0													0
451674	fashion_1013108	fashion_1013108	1647	4	1	10		0					0.000000					2003	0													0
451675	fashion_1021108	fashion_1021108	1648	4	1	10		0					0.000000					2001	0													0
451676	fashion_1022108	fashion_1022108	1649	4	1	10		0					0.000000					2002	0													0
451677	fashion_1023108	fashion_1023108	1650	4	1	10		0					0.000000					2003	0													0
451678	fashion_1031108	fashion_1031108	1651	4	1	10		0					0.000000					2001	0													0
451679	fashion_1032108	fashion_1032108	1652	4	1	10		0					0.000000					2002	0													0
451680	fashion_1033108	fashion_1033108	1653	4	1	10		0					0.000000					2003	0													0
451681	fashion_1041108	fashion_1041108	1654	4	1	10		0					0.000000					2001	0													0
451682	fashion_1042108	fashion_1042108	1655	4	1	10		0					0.000000					2002	0													0
451683	fashion_1043108	fashion_1043108	1656	4	1	10		0					0.000000					2003	0													0
451684	fashion_1051108	fashion_1051108	1657	4	1	10		0					0.000000					2001	0													0
451685	fashion_1052108	fashion_1052108	1658	4	1	10		0					0.000000					2002	0													0
451686	fashion_1053108	fashion_1053108	1659	4	1	10		0					0.000000					2003	0													0
451687	fashion_1061108	fashion_1061108	1660	4	1	10		0					0.000000					2001	0													0
451688	fashion_1062108	fashion_1062108	1661	4	1	10		0					0.000000					2002	0													0
451689	fashion_1063108	fashion_1063108	1662	4	1	10		0					0.000000					2003	0													0
451690	fashion_1071108	fashion_1071108	1663	4	1	10		0					0.000000					2001	0													0
451691	fashion_1072108	fashion_1072108	1664	4	1	10		0					0.000000					2002	0													0
451692	fashion_1073108	fashion_1073108	1665	4	1	10		0					0.000000					2003	0													0
451693	fashion_1081108	fashion_1081108	1666	4	1	10		0					0.000000					2001	0													0
451694	fashion_1082108	fashion_1082108	1667	4	1	10		0					0.000000					2002	0													0
451695	fashion_1083108	fashion_1083108	1668	4	1	10		0					0.000000					2003	0													0
451696	fashion_1011109	fashion_1011109	1669	4	1	10		0					0.000000					2001	0													0
451697	fashion_1012109	fashion_1012109	1670	4	1	10		0					0.000000					2002	0													0
451698	fashion_1013109	fashion_1013109	1671	4	1	10		0					0.000000					2003	0													0
451699	fashion_1021109	fashion_1021109	1672	4	1	10		0					0.000000					2001	0													0
451700	fashion_1022109	fashion_1022109	1673	4	1	10		0					0.000000					2002	0													0
451701	fashion_1023109	fashion_1023109	1674	4	1	10		0					0.000000					2003	0													0
451702	fashion_1031109	fashion_1031109	1675	4	1	10		0					0.000000					2001	0													0
451703	fashion_1032109	fashion_1032109	1676	4	1	10		0					0.000000					2002	0													0
451704	fashion_1033109	fashion_1033109	1677	4	1	10		0					0.000000					2003	0													0
451705	fashion_1041109	fashion_1041109	1678	4	1	10		0					0.000000					2001	0													0
451706	fashion_1042109	fashion_1042109	1679	4	1	10		0					0.000000					2002	0													0
451707	fashion_1043109	fashion_1043109	1680	4	1	10		0					0.000000					2003	0													0
451708	fashion_1051109	fashion_1051109	1681	4	1	10		0					0.000000					2001	0													0
451709	fashion_1052109	fashion_1052109	1682	4	1	10		0					0.000000					2002	0													0
451710	fashion_1053109	fashion_1053109	1683	4	1	10		0					0.000000					2003	0													0
451711	fashion_1061109	fashion_1061109	1684	4	1	10		0					0.000000					2001	0													0
451712	fashion_1062109	fashion_1062109	1685	4	1	10		0					0.000000					2002	0													0
451713	fashion_1063109	fashion_1063109	1686	4	1	10		0					0.000000					2003	0													0
451714	fashion_1071109	fashion_1071109	1687	4	1	10		0					0.000000					2001	0													0
451715	fashion_1072109	fashion_1072109	1688	4	1	10		0					0.000000					2002	0													0
451716	fashion_1073109	fashion_1073109	1689	4	1	10		0					0.000000					2003	0													0
451717	fashion_1081109	fashion_1081109	1690	4	1	10		0					0.000000					2001	0													0
451718	fashion_1082109	fashion_1082109	1691	4	1	10		0					0.000000					2002	0													0
451719	fashion_1083109	fashion_1083109	1692	4	1	10		0					0.000000					2003	0													0
451744	fashion_1004123	fashion_1004123	1694	4	1	10		0					0.000000					2004	0													0
451745	fashion_1011110	fashion_1011110	1695	4	1	10		0					0.000000					2001	0													0
451746	fashion_1012110	fashion_1012110	1696	4	1	10		0					0.000000					2002	0													0
451747	fashion_1013110	fashion_1013110	1697	4	1	10		0					0.000000					2003	0													0
451748	fashion_1021110	fashion_1021110	1698	4	1	10		0					0.000000					2001	0													0
451749	fashion_1022110	fashion_1022110	1699	4	1	10		0					0.000000					2002	0													0
451750	fashion_1023110	fashion_1023110	1700	4	1	10		0					0.000000					2003	0													0
451751	fashion_1031110	fashion_1031110	1701	4	1	10		0					0.000000					2001	0													0
451752	fashion_1032110	fashion_1032110	1702	4	1	10		0					0.000000					2002	0													0
451753	fashion_1033110	fashion_1033110	1703	4	1	10		0					0.000000					2003	0													0
451754	fashion_1041110	fashion_1041110	1704	4	1	10		0					0.000000					2001	0													0
451755	fashion_1042110	fashion_1042110	1705	4	1	10		0					0.000000					2002	0													0
451756	fashion_1043110	fashion_1043110	1706	4	1	10		0					0.000000					2003	0													0
451757	fashion_1051110	fashion_1051110	1707	4	1	10		0					0.000000					2001	0													0
451758	fashion_1052110	fashion_1052110	1708	4	1	10		0					0.000000					2002	0													0
451759	fashion_1053110	fashion_1053110	1709	4	1	10		0					0.000000					2003	0													0
451760	fashion_1061110	fashion_1061110	1710	4	1	10		0					0.000000					2001	0													0
451761	fashion_1062110	fashion_1062110	1711	4	1	10		0					0.000000					2002	0													0
451762	fashion_1063110	fashion_1063110	1712	4	1	10		0					0.000000					2003	0													0
451763	fashion_1071110	fashion_1071110	1713	4	1	10		0					0.000000					2001	0													0
451764	fashion_1072110	fashion_1072110	1714	4	1	10		0					0.000000					2002	0													0
451765	fashion_1073110	fashion_1073110	1715	4	1	10		0					0.000000					2003	0													0
451766	fashion_1081110	fashion_1081110	1716	4	1	10		0					0.000000					2001	0													0
451767	fashion_1082110	fashion_1082110	1717	4	1	10		0					0.000000					2002	0													0
451768	fashion_1083110	fashion_1083110	1718	4	1	10		0					0.000000					2003	0													0
451769	fashion_1004124	fashion_1004124	1719	4	1	10		0					0.000000					2004	0													0
451770	fashion_1004125	fashion_1004125	1720	4	1	10		0					0.000000					2004	0													0
451771	fashion_301316	fashion_301316	1721	4	1	10		0					0.000000					2003	0													0
451772	fashion_302316	fashion_302316	1722	4	1	10		0					0.000000					2003	0													0
451773	fashion_303316	fashion_303316	1723	4	1	10		0					0.000000					2003	0													0
451774	fashion_304316	fashion_304316	1724	4	1	10		0					0.000000					2003	0													0
451775	fashion_305316	fashion_305316	1725	4	1	10		0					0.000000					2003	0													0
451776	fashion_306316	fashion_306316	1726	4	1	10		0					0.000000					2003	0													0
451777	fashion_307316	fashion_307316	1727	4	1	10		0					0.000000					2003	0													0
451778	fashion_308316	fashion_308316	1728	4	1	10		0					0.000000					2003	0													0
451779	fashion_1004126	fashion_1004126	1729	4	1	10		0					0.000000					2004	0													0
451780	fashion_1012111	fashion_1012111	1730	4	1	10		0					0.000000					2002	0													0
451781	fashion_1013111	fashion_1013111	1731	4	1	10		0					0.000000					2003	0													0
451782	fashion_1022111	fashion_1022111	1732	4	1	10		0					0.000000					2002	0													0
451783	fashion_1023111	fashion_1023111	1733	4	1	10		0					0.000000					2003	0													0
451784	fashion_1032111	fashion_1032111	1734	4	1	10		0					0.000000					2002	0													0
451785	fashion_1033111	fashion_1033111	1735	4	1	10		0					0.000000					2003	0													0
451786	fashion_1042111	fashion_1042111	1736	4	1	10		0					0.000000					2002	0													0
451787	fashion_1043111	fashion_1043111	1737	4	1	10		0					0.000000					2003	0													0
451788	fashion_1052111	fashion_1052111	1738	4	1	10		0					0.000000					2002	0													0
451789	fashion_1053111	fashion_1053111	1739	4	1	10		0					0.000000					2003	0													0
451790	fashion_1062111	fashion_1062111	1740	4	1	10		0					0.000000					2002	0													0
451791	fashion_1063111	fashion_1063111	1741	4	1	10		0					0.000000					2003	0													0
451792	fashion_1072111	fashion_1072111	1742	4	1	10		0					0.000000					2002	0													0
451793	fashion_1073111	fashion_1073111	1743	4	1	10		0					0.000000					2003	0													0
451794	fashion_1082111	fashion_1082111	1744	4	1	10		0					0.000000					2002	0													0
451795	fashion_1083111	fashion_1083111	1745	4	1	10		0					0.000000					2003	0													0
451796	fashion_1004127	fashion_1004127	1746	4	1	10		0					0.000000					2004	0													0
451797	fashion_1011112	fashion_1011112	1747	4	1	10		0					0.000000					2001	0													0
451798	fashion_1012112	fashion_1012112	1748	4	1	10		0					0.000000					2002	0													0
451799	fashion_1013112	fashion_1013112	1749	4	1	10		0					0.000000					2003	0													0
451800	fashion_1021112	fashion_1021112	1750	4	1	10		0					0.000000					2001	0													0
451801	fashion_1022112	fashion_1022112	1751	4	1	10		0					0.000000					2002	0													0
451802	fashion_1023112	fashion_1023112	1752	4	1	10		0					0.000000					2003	0													0
451803	fashion_1031112	fashion_1031112	1753	4	1	10		0					0.000000					2001	0													0
451804	fashion_1032112	fashion_1032112	1754	4	1	10		0					0.000000					2002	0													0
451805	fashion_1033112	fashion_1033112	1755	4	1	10		0					0.000000					2003	0													0
451806	fashion_1041112	fashion_1041112	1756	4	1	10		0					0.000000					2001	0													0
451807	fashion_1042112	fashion_1042112	1757	4	1	10		0					0.000000					2002	0													0
451808	fashion_1043112	fashion_1043112	1758	4	1	10		0					0.000000					2003	0													0
451809	fashion_1051112	fashion_1051112	1759	4	1	10		0					0.000000					2001	0													0
451810	fashion_1052112	fashion_1052112	1760	4	1	10		0					0.000000					2002	0													0
451811	fashion_1053112	fashion_1053112	1761	4	1	10		0					0.000000					2003	0													0
451812	fashion_1061112	fashion_1061112	1762	4	1	10		0					0.000000					2001	0													0
451813	fashion_1062112	fashion_1062112	1763	4	1	10		0					0.000000					2002	0													0
451814	fashion_1063112	fashion_1063112	1764	4	1	10		0					0.000000					2003	0													0
451815	fashion_1071112	fashion_1071112	1765	4	1	10		0					0.000000					2001	0													0
451816	fashion_1072112	fashion_1072112	1766	4	1	10		0					0.000000					2002	0													0
451817	fashion_1073112	fashion_1073112	1767	4	1	10		0					0.000000					2003	0													0
